gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
COL201307220,MIA,COL,DEN02,20130722,0,6:41PM,night,,,false,,160,31913,unknown,unknown,sunny,91,fromrf,8,einsd701,,,carlm901,davig901,iassd901,knigb901,,,koeht001,pomed001,cishs001,regular,3,1,MIA,COL,y,both,y,y,y,2013
HOU201307220,OAK,HOU,HOU03,20130722,0,7:10PM,night,,,true,,204,16381,dry,none,dome,73,unknown,0,wilkt701,,,wegnm901,hudsm901,bakej902,mcclt901,,,cookr001,wrigw001,balfg001,regular,4,3,OAK,HOU,y,both,y,y,y,2013
KCA201307220,BAL,KCA,KAN06,20130722,0,7:11PM,night,,,true,,193,16362,unknown,unknown,cloudy,90,torf,12,boycd701,,,buckc901,scotd901,millb901,ticht901,,,felds001,daviw001,,regular,9,2,BAL,KCA,y,both,y,y,y,2013
MIL201307220,SDN,MIL,MIL06,20130722,0,7:10PM,night,,,false,,170,30348,unknown,unknown,cloudy,83,rtol,11,odrit701,,,davib902,reynj901,hirsj901,hoyej901,,,casha001,gorzt001,streh001,regular,5,3,SDN,MIL,y,both,y,y,y,2013
NYN201307220,ATL,NYN,NYC20,20130722,0,7:17PM,night,,,false,,183,25111,unknown,unknown,unknown,78,fromcf,8,sprej701,,,coope901,schrp901,fairc901,kellj901,,,waldj001,parnb001,kimbc001,regular,2,1,ATL,NYN,y,both,y,y,y,2013
SEA201307220,CLE,SEA,SEA03,20130722,0,7:10PM,night,,,true,,155,18009,unknown,unknown,sunny,73,fromlf,3,padud701,,,welkb901,johna901,culbf901,barrl901,,,haraa001,jimeu001,wilht001,regular,1,2,SEA,CLE,y,both,y,y,y,2013
SFN201307220,CIN,SFN,SFO03,20130722,0,7:15PM,night,,,false,,165,41797,unknown,unknown,unknown,61,tocf,9,bushd701,,,kulpr901,hallt901,cuzzp901,guccc901,,,arrob001,linct001,,regular,11,0,CIN,SFN,y,both,y,y,y,2013
TEX201307220,NYA,TEX,ARL02,20130722,0,6:10PM,night,,,true,,163,42058,unknown,unknown,sunny,99,fromrf,12,ruddw701,,,bellw901,danlk901,barkl901,carav901,,,darvy001,novai001,nathj001,regular,0,3,TEX,NYA,y,both,y,y,y,2013
TOR201307220,LAN,TOR,TOR02,20130722,0,7:08PM,night,,,true,,201,34515,unknown,unknown,unknown,69,fromrf,11,lajor701,,,belld901,everm901,littw901,emmep901,,,ryu-h001,johnj009,,regular,14,5,LAN,TOR,y,both,y,y,y,2013
WAS201307220,PIT,WAS,WAS11,20130722,0,7:06PM,night,,,false,,194,29200,unknown,unknown,unknown,86,tocf,6,jacot701,,,diazl901,timmt901,estam901,wintm901,,,mortc002,hared001,mazzv001,regular,6,5,PIT,WAS,y,both,y,y,y,2013
ANA201307230,MIN,ANA,ANA01,20130723,0,7:08PM,night,,,true,,218,39177,unknown,unknown,sunny,76,tolf,8,franm701,,,barrt901,muchm901,barrs901,marqa901,,,perkg001,friee001,,regular,10,3,MIN,ANA,y,both,y,y,y,2013
ARI201307230,CHN,ARI,PHO01,20130723,0,6:40PM,night,,,false,,210,21278,dry,none,dome,79,unknown,0,rausg701,,,demud901,herna901,nauep901,eddid901,,,corbp001,woodt004,,regular,4,10,ARI,CHN,y,both,y,y,y,2013
BOS201307230,TBA,BOS,BOS07,20130723,0,7:12PM,night,,,true,,186,34609,unknown,unknown,unknown,72,fromlf,6,shalm701,,,randt901,vanol901,gormb901,gonzm901,,,lestj001,carmf001,,regular,2,6,BOS,TBA,y,both,y,y,y,2013
CHA201307230,DET,CHA,CHI12,20130723,0,7:10PM,night,,,true,,181,25919,unknown,unknown,sunny,65,ltor,18,roseb701,,,conrc901,darlg901,mealj901,drecb901,,,porcr001,santh001,,regular,6,2,DET,CHA,y,both,y,y,y,2013
COL201307230,MIA,COL,DEN02,20130723,0,6:40PM,night,,,false,,163,34223,unknown,unknown,unknown,89,ltor,3,platd701,,,davig901,iassd901,knigb901,carlm901,,,fernj003,chacj001,cishs001,regular,4,2,MIA,COL,y,both,y,y,y,2013
HOU201307230,OAK,HOU,HOU03,20130723,0,7:11PM,night,,,true,,216,32249,dry,none,dome,73,unknown,0,blour701,,,hudsm901,bakej902,mcclt901,wegnm901,,,fielj002,balfg001,,regular,4,5,HOU,OAK,y,both,y,y,y,2013
KCA201307230,BAL,KCA,KAN06,20130723,0,7:10PM,night,,,true,,163,19072,unknown,unknown,sunny,85,ltor,11,boycd701,,,scotd901,millb901,ticht901,buckc901,,,chenb001,hammj002,hollg001,regular,2,3,KCA,BAL,y,both,y,y,y,2013
MIL201307230,SDN,MIL,MIL06,20130723,0,7:10PM,night,,,false,,183,28242,unknown,unknown,sunny,68,ltor,14,odrit701,,,reynj901,hirsj901,hoyej901,davib902,,,rosst001,handd001,,regular,6,2,SDN,MIL,y,both,y,y,y,2013
NYN201307230,ATL,NYN,NYC20,20130723,0,7:12PM,night,,,false,,174,24355,unknown,unknown,unknown,81,tolf,8,sprej701,,,schrp901,fairc901,kellj901,coope901,,,torrc001,medlk001,parnb001,regular,1,4,NYN,ATL,y,both,y,y,y,2013
SEA201307230,CLE,SEA,SEA03,20130723,0,7:10PM,night,,,true,,164,16308,unknown,unknown,sunny,80,tocf,2,padud701,,,johna901,culbf901,barrl901,welkb901,,,ramie004,mcalz001,wilht001,regular,3,4,SEA,CLE,y,both,y,y,y,2013
SFN201307231,CIN,SFN,SFO03,20130723,1,4:06PM,day,,,false,,172,0,unknown,unknown,overcast,60,torf,13,bushd701,,,hallt901,wolcq901,guccc901,kulpr901,,,cingt001,surke001,,regular,9,3,CIN,SFN,y,both,y,y,y,2013
SFN201307232,CIN,SFN,SFO03,20130723,2,7:36PM,night,,,false,true,202,42310,unknown,unknown,unknown,60,torf,9,ducam701,,,cuzzp901,guccc901,kulpr901,wolcq901,,,garcj002,reyng001,romos001,regular,3,5,SFN,CIN,y,both,y,y,y,2013
SLN201307230,PHI,SLN,STL10,20130723,0,7:15PM,night,,,false,,171,44780,unknown,unknown,cloudy,90,ltor,10,smitm701,,,hamaa901,holbs901,fleta901,westj901,,,mills001,pettj001,mujie001,regular,1,4,SLN,PHI,y,both,y,y,y,2013
TEX201307230,NYA,TEX,ARL02,20130723,0,7:08PM,night,,,true,,180,42739,unknown,unknown,sunny,96,fromrf,12,wells701,,,danlk901,barkl901,carav901,bellw901,,,chamj002,nathj001,rivem002,regular,5,4,NYA,TEX,y,both,y,y,y,2013
TOR201307230,LAN,TOR,TOR02,20130723,0,7:07PM,night,,,true,,213,32158,unknown,unknown,cloudy,73,fromcf,16,lajor701,,,everm901,littw901,emmep901,belld901,,,leagb001,olivd001,jansk001,regular,10,9,LAN,TOR,y,both,y,y,y,2013
WAS201307230,PIT,WAS,WAS11,20130723,0,7:05PM,night,,,false,,162,32976,unknown,unknown,sunny,83,fromrf,7,jacot701,,,timmt901,estam901,wintm901,diazl901,,,coleg001,jordt001,,regular,5,1,PIT,WAS,y,both,y,y,y,2013
ANA201307240,MIN,ANA,ANA01,20130724,0,12:39PM,day,,,true,,163,38209,unknown,unknown,sunny,79,tocf,6,munse701,,,muchm901,barrs901,marqa901,barrt901,,,weavj003,pelfm001,friee001,regular,0,1,ANA,MIN,y,both,y,y,y,2013
ARI201307240,CHN,ARI,PHO01,20130724,0,6:40PM,night,,,false,,257,21141,dry,none,dome,80,unknown,0,rausg701,,,herna901,nauep901,eddid901,demud901,,,rondh001,hernd002,,regular,7,6,CHN,ARI,y,both,y,y,y,2013
BOS201307240,TBA,BOS,BOS07,20130724,0,7:11PM,night,,,true,,180,36514,unknown,unknown,cloudy,82,ltor,10,shalm701,,,vanol901,gormb901,gonzm901,randt901,,,pricd001,doubf001,,regular,5,1,TBA,BOS,y,both,y,y,y,2013
CHA201307240,DET,CHA,CHI12,20130724,0,7:11PM,night,,,true,,175,26793,unknown,unknown,cloudy,66,ltor,10,roseb701,,,darlg901,mealj901,drecb901,conrc901,,,sanca004,dankj001,,regular,6,2,DET,CHA,y,both,y,y,y,2013
COL201307240,MIA,COL,DEN02,20130724,0,6:42PM,night,,,false,,174,30900,unknown,unknown,unknown,79,torf,8,einsd701,,,iassd901,knigb901,carlm901,davig901,,,delaj001,turnj002,brotr001,regular,1,2,COL,MIA,y,both,y,y,y,2013
HOU201307240,OAK,HOU,HOU03,20130724,0,1:13PM,day,,,true,,190,24831,dry,none,dome,73,unknown,0,blour701,,,bakej902,mcclt901,wegnm901,hudsm901,,,grifa002,blact001,cookr001,regular,4,3,OAK,HOU,y,both,y,y,y,2013
KCA201307240,BAL,KCA,KAN06,20130724,0,7:11PM,night,,,true,,152,17410,unknown,unknown,sunny,84,fromrf,9,boycd701,,,millb901,ticht901,buckc901,scotd901,,,hochl001,odayd001,,regular,3,4,KCA,BAL,y,both,y,y,y,2013
MIL201307240,SDN,MIL,MIL06,20130724,0,7:10PM,night,,,false,,170,25551,unknown,unknown,cloudy,68,tolf,7,odrit701,,,hirsj901,hoyej901,davib902,reynj901,,,lohsk001,osuls001,hendj001,regular,1,3,MIL,SDN,y,both,y,y,y,2013
NYN201307240,ATL,NYN,NYC20,20130724,0,7:10PM,night,,,false,,183,28194,unknown,unknown,cloudy,80,fromlf,9,sprej701,,,fairc901,kellj901,coope901,schrp901,,,hudst001,hefnj001,,regular,8,2,ATL,NYN,y,both,y,y,y,2013
SEA201307240,CLE,SEA,SEA03,20130724,0,12:41PM,day,,,true,,169,25688,unknown,unknown,sunny,69,rtol,4,padud701,,,barrl901,welkb901,johna901,rippm901,,,kazms001,saunj001,,regular,10,1,CLE,SEA,y,both,y,y,y,2013
SFN201307240,CIN,SFN,SFO03,20130724,0,7:16PM,night,,,false,,214,41512,unknown,unknown,cloudy,62,tocf,12,feldd701,,,guccc901,kulpr901,hallt901,cuzzp901,,,leakm001,gaudc001,,regular,8,3,CIN,SFN,y,both,y,y,y,2013
SLN201307240,PHI,SLN,STL10,20130724,0,7:15PM,night,,,false,,186,44317,unknown,unknown,sunny,78,fromcf,11,muelg701,,,holbs901,fleta901,westj901,hamaa901,,,westj001,lannj001,,regular,3,11,SLN,PHI,y,both,y,y,y,2013
TEX201307240,NYA,TEX,ARL02,20130724,0,7:08PM,night,,,true,,163,42360,unknown,unknown,cloudy,96,ltor,5,porzg701,,,barkl901,carav901,bellw901,danlk901,,,garzm001,petta001,nathj001,regular,1,3,TEX,NYA,y,both,y,y,y,2013
TOR201307240,LAN,TOR,TOR02,20130724,0,7:08PM,night,,,true,,224,35368,unknown,unknown,sunny,66,tocf,8,lajor701,,,littw901,emmep901,belld901,everm901,,,leagb001,perej001,,regular,8,3,LAN,TOR,y,both,y,y,y,2013
WAS201307240,PIT,WAS,WAS11,20130724,0,7:08PM,night,,,false,,173,33636,unknown,unknown,cloudy,81,fromcf,10,jacot701,,,estam901,wintm901,diazl901,timmt901,,,lirif001,stras001,melam001,regular,4,2,PIT,WAS,y,both,y,y,y,2013
ARI201307250,CHN,ARI,PHO01,20130725,0,6:40PM,night,,,false,,172,23341,dry,none,dome,78,unknown,0,rausg701,,,nauep901,eddid901,demud901,herna901,,,milew001,villc001,ziegb001,regular,1,3,ARI,CHN,y,both,y,y,y,2013
CHA201307250,DET,CHA,CHI12,20130725,0,1:10PM,day,,,true,,168,30348,unknown,unknown,cloudy,78,fromlf,3,frisd701,,,mealj901,drecb901,conrc901,darlg901,,,peavj001,verlj001,reeda001,regular,4,7,CHA,DET,y,both,y,y,y,2013
COL201307250,MIA,COL,DEN02,20130725,0,1:13PM,day,,,false,,154,33165,unknown,unknown,cloudy,77,fromcf,4,einsd701,,,knigb901,carlm901,davig901,iassd901,,,jennd003,ottaa001,cishs001,regular,5,3,MIA,COL,y,both,y,y,y,2013
KCA201307250,BAL,KCA,KAN06,20130725,0,7:11PM,night,,,true,,168,17675,unknown,unknown,overcast,73,rtol,10,boycd701,,,ticht901,buckc901,scotd901,millb901,,,guthj001,gonzm003,,regular,1,7,KCA,BAL,y,both,y,y,y,2013
LAN201307250,CIN,LAN,LOS03,20130725,0,7:10PM,night,,,false,,190,53275,unknown,unknown,sunny,70,ltor,7,hartd701,,,barrs901,marqa901,barrt901,muchm901,,,latom001,greiz001,chapa001,regular,5,2,CIN,LAN,y,both,y,y,y,2013
MIL201307250,SDN,MIL,MIL06,20130725,0,1:10PM,day,,,false,,235,34372,unknown,unknown,unknown,75,ltor,7,odrit701,,,hoyej901,davib902,reynj901,hirsj901,,,volqe001,gally001,streh001,regular,10,8,SDN,MIL,y,both,y,y,y,2013
NYN201307250,ATL,NYN,NYC20,20130725,0,12:10PM,day,,,false,,207,35793,unknown,unknown,unknown,66,fromcf,16,altmb701,,,kellj901,coope901,schrp901,fairc901,,,wheez001,loe-k001,parnb001,regular,4,7,NYN,ATL,y,both,y,y,y,2013
OAK201307250,ANA,OAK,OAK01,20130725,0,7:06PM,night,,,true,,193,20468,unknown,unknown,cloudy,61,torf,12,santa701,,,welkb901,johna901,hallt901,barrl901,,,wilsc004,strad003,,regular,8,3,ANA,OAK,y,both,y,y,y,2013
SEA201307250,MIN,SEA,SEA03,20130725,0,7:10PM,night,,,true,,183,18135,unknown,unknown,sunny,83,tocf,3,radoe701,,,kulpr901,cuzzp901,wolcq901,guccc901,,,iwakh001,corrk001,,regular,2,8,SEA,MIN,y,both,y,y,y,2013
SLN201307250,PHI,SLN,STL10,20130725,0,6:16PM,night,,,false,,158,45567,unknown,unknown,cloudy,81,fromcf,8,muelg701,,,fleta901,westj901,hamaa901,holbs901,,,lynnl001,kendk001,mujie001,regular,1,3,SLN,PHI,y,both,y,y,y,2013
TEX201307250,NYA,TEX,ARL02,20130725,0,1:08PM,day,,,true,,176,35139,unknown,unknown,cloudy,91,fromrf,3,porzg701,,,carav901,bellw901,danlk901,barkl901,,,kuroh001,holld003,rivem002,regular,2,0,NYA,TEX,y,both,y,y,y,2013
TOR201307250,HOU,TOR,TOR02,20130725,0,7:07PM,night,,,true,,138,24188,unknown,unknown,cloudy,70,rtol,7,lajor701,,,emmep901,belld901,everm901,littw901,,,buehm001,bedae001,,regular,0,4,TOR,HOU,y,both,y,y,y,2013
WAS201307250,PIT,WAS,WAS11,20130725,0,12:36PM,day,,,false,,219,38862,unknown,unknown,sunny,73,fromcf,2,jacot701,,,wintm901,diazl901,timmt901,estam901,,,kroli001,morrb002,,regular,7,9,WAS,PIT,y,both,y,y,y,2013
ARI201307260,SDN,ARI,PHO01,20130726,0,6:40PM,night,,,false,,149,22279,dry,none,dome,79,unknown,0,johnr701,,,buckc901,scotd901,ticht901,millb901,,,delgr001,stule002,,regular,0,10,ARI,SDN,y,both,y,y,y,2013
ATL201307260,SLN,ATL,ATL02,20130726,0,7:38PM,night,,,false,,153,50124,unknown,unknown,unknown,80,tocf,2,wilkj701,,,conrc901,darlg901,emmep901,mealj901,,,minom001,waina001,kimbc001,regular,1,4,ATL,SLN,y,both,y,y,y,2013
BAL201307260,BOS,BAL,BAL12,20130726,0,7:07PM,night,,,true,,155,39063,unknown,unknown,cloudy,85,torf,9,vincd701,,,diazl901,timmt901,estam901,wintm901,,,tillc001,lackj001,,regular,0,6,BAL,BOS,y,both,y,y,y,2013
CHA201307260,KCA,CHA,CHI12,20130726,0,7:10PM,night,,,true,,180,18342,unknown,unknown,unknown,68,fromrf,13,roseb701,,,gormb901,gonzm901,randt901,vanol901,,,shiej002,quinj001,,regular,5,1,KCA,CHA,y,both,y,y,y,2013
CLE201307260,TEX,CLE,CLE08,20130726,0,7:06PM,night,,,true,,233,27419,unknown,unknown,cloudy,75,fromcf,6,maveb701,,,mcclt901,wegnm901,hudsm901,bakej902,,,shawb001,frasj002,,regular,8,11,CLE,TEX,y,both,y,y,y,2013
COL201307260,MIL,COL,DEN02,20130726,0,6:41PM,night,,,false,,161,32740,unknown,unknown,sunny,82,torf,2,einsd701,,,eddid901,demud901,blasc901,herna901,,,chatt001,peraw001,,regular,3,8,COL,MIL,y,both,y,y,y,2013
DET201307260,PHI,DET,DET05,20130726,0,7:07PM,night,,,true,,144,42317,unknown,unknown,cloudy,76,fromrf,12,marod701,,,coope901,schrp901,fairc901,kellj901,,,fistd001,hamec001,benoj001,regular,1,2,DET,PHI,y,both,y,y,y,2013
LAN201307260,CIN,LAN,LOS03,20130726,0,7:09PM,night,,,false,,153,51841,unknown,unknown,cloudy,76,torf,2,munse701,,,marqa901,barrt901,muchm901,barrs901,,,kersc001,bailh001,jansk001,regular,1,2,LAN,CIN,y,both,y,y,y,2013
MIA201307260,PIT,MIA,MIA02,20130726,0,7:11PM,night,,,false,,164,18718,dry,none,dome,81,unknown,0,mccac701,,,belld901,drecb901,everm901,littw901,,,alvah001,lockj001,cishs001,regular,0,2,MIA,PIT,y,both,y,y,y,2013
NYA201307260,TBA,NYA,NYC21,20130726,0,7:08PM,night,,,true,,224,44486,unknown,unknown,cloudy,79,rtol,8,freed701,,,davib902,reynj901,hirsj901,hoyej901,,,hellj001,sabac001,rodnf001,regular,10,6,TBA,NYA,y,both,y,y,y,2013
OAK201307260,ANA,OAK,OAK01,20130726,0,7:07PM,night,,,true,,192,27429,unknown,unknown,sunny,60,torf,21,santa701,,,johna901,hallt901,barrl901,welkb901,,,colob001,willj003,balfg001,regular,4,6,OAK,ANA,y,both,y,y,y,2013
SEA201307260,MIN,SEA,SEA03,20130726,0,7:10PM,night,,,true,,234,23162,unknown,unknown,sunny,82,ltor,2,padud701,,,cuzzp901,wolcq901,guccc901,kulpr901,,,duenb001,mediy001,perkg001,regular,3,2,MIN,SEA,y,both,y,y,y,2013
SFN201307260,CHN,SFN,SFO03,20130726,0,7:16PM,night,,,false,,194,41797,unknown,unknown,overcast,58,torf,13,bushd701,,,carlm901,davig901,iassd901,knigb901,,,guerm001,romos001,gregk001,regular,3,2,CHN,SFN,y,both,y,y,y,2013
TOR201307260,HOU,TOR,TOR02,20130726,0,7:09PM,night,,,true,,202,24088,unknown,unknown,cloudy,71,rtol,10,lajor701,,,westj901,hamaa901,holbs901,fleta901,,,cecib001,clemp002,,regular,6,12,TOR,HOU,y,both,y,y,y,2013
WAS201307261,NYN,WAS,WAS11,20130726,1,1:36PM,day,,,false,,193,33858,unknown,unknown,unknown,78,ltor,3,tritb701,,,bellw901,rackd901,barkl901,carav901,,,mejij001,zimmj003,,regular,11,0,NYN,WAS,y,both,y,y,y,2013
WAS201307262,NYN,WAS,WAS11,20130726,2,7:06PM,night,,,false,,173,33689,unknown,unknown,cloudy,83,rtol,1,tritb701,,,danlk901,barkl901,carav901,rackd901,,,sorir001,hawkl001,,regular,1,2,WAS,NYN,y,both,y,y,y,2013
ARI201307270,SDN,ARI,PHO01,20130727,0,5:10PM,night,,,false,,196,30033,dry,none,dome,79,unknown,0,johnr701,,,scotd901,ticht901,millb901,buckc901,,,casha001,skagt001,,regular,12,3,SDN,ARI,y,both,y,y,y,2013
ATL201307270,SLN,ATL,ATL02,20130727,0,3:08PM,day,,,false,,151,48312,unknown,unknown,unknown,81,rtol,10,wilkj701,,,darlg901,emmep901,mealj901,conrc901,,,avill001,choar001,kimbc001,regular,0,2,ATL,SLN,y,both,y,y,y,2013
BAL201307270,BOS,BAL,BAL12,20130727,0,7:32PM,night,,,true,,201,44765,unknown,unknown,overcast,71,torf,1,vincd701,,,timmt901,estam901,wintm901,diazl901,,,dempr002,felds001,,regular,7,3,BOS,BAL,y,both,y,y,y,2013
CHA201307270,KCA,CHA,CHI12,20130727,0,6:10PM,night,,,true,,152,26172,unknown,unknown,unknown,59,tocf,15,frisd701,,,gonzm901,randt901,vanol901,gormb901,,,daviw001,salec001,hollg001,regular,1,0,KCA,CHA,y,both,y,y,y,2013
CLE201307270,TEX,CLE,CLE08,20130727,0,7:05PM,night,,,true,,157,24422,unknown,unknown,unknown,72,ltor,12,maveb701,,,wegnm901,hudsm901,bakej902,mcclt901,,,mastj001,darvy001,perec002,regular,0,1,CLE,TEX,y,both,y,y,y,2013
COL201307270,MIL,COL,DEN02,20130727,0,6:12PM,night,,,false,,179,38012,unknown,unknown,unknown,79,rtol,9,einsd701,,,demud901,blasc901,herna901,eddid901,,,gorzt001,mchuc001,hendj001,regular,7,5,MIL,COL,y,both,y,y,y,2013
DET201307270,PHI,DET,DET05,20130727,0,7:55PM,night,,,true,,145,41970,unknown,unknown,cloudy,62,fromrf,10,kleir701,,,schrp901,fairc901,kellj901,coope901,,,schem001,valdr002,,regular,0,10,DET,PHI,y,both,y,y,y,2013
LAN201307270,CIN,LAN,LOS03,20130727,0,6:12PM,night,,,false,,157,52675,unknown,unknown,sunny,71,torf,5,hartd701,,,barrt901,muchm901,barrs901,marqa901,,,ryu-h001,arrob001,jansk001,regular,1,4,LAN,CIN,y,both,y,y,y,2013
MIA201307270,PIT,MIA,MIA02,20130727,0,7:11PM,night,,,false,,196,22410,dry,none,dome,76,unknown,0,mccac701,,,drecb901,everm901,littw901,belld901,,,mortc002,koeht001,melam001,regular,7,4,PIT,MIA,y,both,y,y,y,2013
NYA201307270,TBA,NYA,NYC21,20130727,0,1:08PM,day,,,true,,166,43424,unknown,unknown,unknown,83,rtol,10,sprej701,,,reynj901,hirsj901,hoyej901,davib902,,,archc001,novai001,,regular,1,0,TBA,NYA,y,both,y,y,y,2013
OAK201307270,ANA,OAK,OAK01,20130727,0,12:05PM,day,,,true,,183,32333,unknown,unknown,unknown,63,torf,8,santa701,,,hallt901,barrl901,welkb901,johna901,,,milot001,downs001,balfg001,regular,1,3,OAK,ANA,y,both,y,y,y,2013
SEA201307270,MIN,SEA,SEA03,20130727,0,1:11PM,day,,,true,,195,24524,unknown,unknown,sunny,65,fromlf,3,peted701,,,wolcq901,guccc901,kulpr901,cuzzp901,,,dedus001,haraa001,,regular,4,0,MIN,SEA,y,both,y,y,y,2013
SFN201307270,CHN,SFN,SFO03,20130727,0,6:06PM,night,,,false,,174,41953,unknown,unknown,cloudy,59,tocf,12,bushd701,,,davig901,iassd901,knigb901,carlm901,,,strop001,romos001,gregk001,regular,1,0,CHN,SFN,y,both,y,y,y,2013
TOR201307270,HOU,TOR,TOR02,20130727,0,1:08PM,day,,,true,,169,34317,dry,none,dome,69,unknown,0,moreh701,,,hamaa901,holbs901,fleta901,westj901,,,keucd001,johnj009,veraj001,regular,8,6,HOU,TOR,y,both,y,y,y,2013
WAS201307270,NYN,WAS,WAS11,20130727,0,3:07PM,day,,,false,,137,37464,unknown,unknown,unknown,83,torf,8,tritb701,,,barkl901,carav901,bellw901,danlk901,,,hared001,gee-d001,sorir001,regular,1,4,WAS,NYN,y,both,y,y,y,2013
ARI201307280,SDN,ARI,PHO01,20130728,0,1:10PM,day,,,false,,135,24864,dry,none,dome,76,unknown,0,johnr701,,,ticht901,millb901,buckc901,scotd901,,,rosst001,corbp001,streh001,regular,1,0,SDN,ARI,y,both,y,y,y,2013
ATL201307280,SLN,ATL,ATL02,20130728,0,8:08PM,night,,,false,,178,34478,unknown,unknown,unknown,81,ltor,7,wilkj701,,,emmep901,mealj901,conrc901,darlg901,,,medlk001,mills001,kimbc001,regular,2,5,ATL,SLN,y,both,y,y,y,2013
BAL201307280,BOS,BAL,BAL12,20130728,0,1:39PM,day,,,true,,178,32891,unknown,unknown,overcast,79,torf,5,vincd701,,,estam901,wintm901,diazl901,timmt901,,,lestj001,hammj002,,regular,5,0,BOS,BAL,y,both,y,y,y,2013
CHA201307280,KCA,CHA,CHI12,20130728,0,1:09PM,day,,,true,,213,24079,unknown,unknown,cloudy,69,rtol,13,roseb701,,,randt901,vanol901,gormb901,gonzm901,,,crowa001,veald001,hollg001,regular,4,2,KCA,CHA,y,both,y,y,y,2013
CLE201307280,TEX,CLE,CLE08,20130728,0,1:06PM,day,,,true,,162,19673,unknown,unknown,unknown,67,torf,13,maveb701,,,hudsm901,bakej902,mcclt901,wegnm901,,,jimeu001,ogana001,,regular,0,6,CLE,TEX,y,both,y,y,y,2013
COL201307280,MIL,COL,DEN02,20130728,0,2:10PM,day,,,false,,162,33237,unknown,unknown,unknown,66,fromlf,6,einsd701,,,blasc901,herna901,eddid901,demud901,,,belim001,axfoj001,brotr001,regular,5,6,COL,MIL,y,both,y,y,y,2013
DET201307280,PHI,DET,DET05,20130728,0,1:08PM,day,,,true,,196,41326,unknown,unknown,cloudy,64,fromcf,10,kleir701,,,fairc901,kellj901,coope901,schrp901,,,porcr001,diekj001,,regular,4,12,DET,PHI,y,both,y,y,y,2013
LAN201307280,CIN,LAN,LOS03,20130728,0,1:12PM,day,,,false,,223,48671,unknown,unknown,sunny,74,unknown,4,hartd701,,,muchm901,barrs901,marqa901,barrt901,,,leagb001,partc001,,regular,0,1,LAN,CIN,y,both,y,y,y,2013
MIA201307280,PIT,MIA,MIA02,20130728,0,1:10PM,day,,,false,,131,24207,dry,none,dome,77,unknown,0,mccac701,,,everm901,littw901,belld901,drecb901,,,fernj003,coleg001,cishs001,regular,2,3,MIA,PIT,y,both,y,y,y,2013
NYA201307280,TBA,NYA,NYC21,20130728,0,1:09PM,day,,,true,,214,47714,unknown,unknown,unknown,79,rtol,11,sprej701,,,hirsj901,hoyej901,davib902,reynj901,,,rivem002,mcgej001,,regular,5,6,NYA,TBA,y,both,y,y,y,2013
OAK201307280,ANA,OAK,OAK01,20130728,0,1:07PM,day,,,true,,211,25877,unknown,unknown,cloudy,61,torf,11,santa701,,,barrl901,welkb901,johna901,hallt901,,,chavj001,gutij002,,regular,6,10,OAK,ANA,y,both,y,y,y,2013
SEA201307280,MIN,SEA,SEA03,20130728,0,1:10PM,day,,,true,,161,35087,unknown,unknown,cloudy,63,fromcf,3,padud701,,,guccc901,kulpr901,cuzzp901,wolcq901,,,ramie004,gibsk002,wilht001,regular,4,6,SEA,MIN,y,both,y,y,y,2013
SFN201307280,CHN,SFN,SFO03,20130728,0,1:06PM,day,,,false,,170,41608,unknown,unknown,unknown,62,rtol,15,bushd701,,,iassd901,knigb901,carlm901,davig901,,,woodt004,linct001,gregk001,regular,2,1,CHN,SFN,y,both,y,y,y,2013
TOR201307280,HOU,TOR,TOR02,20130728,0,1:07PM,day,,,true,,195,31634,unknown,unknown,sunny,68,tocf,13,moreh701,,,holbs901,fleta901,westj901,hamaa901,,,jansc001,cisnj001,,regular,1,2,TOR,HOU,y,both,y,y,y,2013
WAS201307280,NYN,WAS,WAS11,20130728,0,1:37PM,day,,,false,,197,31467,unknown,unknown,unknown,81,tocf,2,tritb701,,,carav901,bellw901,danlk901,barkl901,,,jordt001,torrc001,,regular,1,14,WAS,NYN,y,both,y,y,y,2013
ATL201307290,COL,ATL,ATL02,20130729,0,7:12PM,night,,,false,,226,31218,unknown,unknown,cloudy,83,ltor,9,stamm701,,,bakej902,mcclt901,fostm901,hudsm901,,,downs001,escae001,,regular,8,9,ATL,COL,y,both,y,y,y,2013
BOS201307290,TBA,BOS,BOS07,20130729,0,6:13PM,night,,,true,,201,37242,unknown,unknown,cloudy,75,rtol,9,scogc701,,,mealj901,conrc901,darlg901,rackd901,,,pricd001,doubf001,rodnf001,regular,2,1,TBA,BOS,y,both,y,y,y,2013
CHN201307290,MIL,CHN,CHI11,20130729,0,7:08PM,night,,,false,,185,32848,unknown,unknown,cloudy,64,fromrf,7,roseb701,,,nelsj901,reynj901,wolfj901,estam901,,,kintb001,strop001,,regular,5,0,MIL,CHN,y,both,y,y,y,2013
