gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
MIA201207150,WAS,MIA,MIA02,20120715,0,1:11PM,day,,,false,,180,29889,dry,none,dome,75,unknown,0,jernr701,,,fostm901,reybd901,kellj901,coope901,,,stras001,nolar001,,regular,4,0,WAS,MIA,y,both,y,y,y,2012
MIL201207150,PIT,MIL,MIL06,20120715,0,1:12PM,day,,,false,,153,35430,unknown,unknown,cloudy,85,ltor,8,odrit701,,,vanol901,belld901,laynj901,carav901,,,gally001,burna001,axfoj001,regular,1,4,MIL,PIT,y,both,y,y,y,2012
MIN201207150,OAK,MIN,MIN04,20120715,0,1:12PM,day,,,true,,194,36853,unknown,unknown,cloudy,89,ltor,5,thors701,,,porta901,davib902,gormb901,ticht901,,,parkj001,duenb001,,regular,9,4,OAK,MIN,y,both,y,y,y,2012
NYA201207150,ANA,NYA,NYC21,20120715,0,1:08PM,day,,,true,,211,46679,unknown,unknown,unknown,87,tolf,9,karph701,,,welkt901,diazl901,everm901,schrp901,,,weavj003,novai001,jepsk001,regular,10,8,ANA,NYA,y,both,y,y,y,2012
SEA201207150,TEX,SEA,SEA03,20120715,0,1:10PM,day,,,true,,152,27378,unknown,unknown,unknown,65,fromcf,3,peted701,,,cedeg901,muchm901,culbf901,johna901,,,harrm001,iwakh001,,regular,4,0,TEX,SEA,y,both,y,y,y,2012
SFN201207150,HOU,SFN,SFO03,20120715,0,1:05PM,day,,,false,,176,42265,unknown,unknown,sunny,66,ltor,9,bushd701,,,wintm901,barrl901,bellw901,knigb901,,,cainm001,norrb001,garcj002,regular,2,3,SFN,HOU,y,both,y,y,y,2012
TBA201207150,BOS,TBA,STP01,20120715,0,1:41PM,day,,,true,,216,26131,unknown,unknown,dome,72,rtol,0,mathb701,,,dimum901,reynj901,hoyej901,nelsj901,,,beckj002,shiej002,,regular,7,3,BOS,TBA,y,both,y,y,y,2012
TOR201207150,CLE,TOR,TOR02,20120715,0,1:09PM,day,,,true,,162,26407,dry,none,dome,68,unknown,0,uttes701,,,marqa901,hallt901,onorb901,fairc901,,,villc001,lowed001,olivd001,regular,0,3,TOR,CLE,y,both,y,y,y,2012
BOS201207160,CHA,BOS,BOS07,20120716,0,7:12PM,night,,,true,,160,38334,unknown,unknown,cloudy,79,torf,7,shalm701,,,diazl901,everm901,gonzm901,schrp901,,,padiv001,septl001,,regular,1,5,BOS,CHA,y,both,y,y,y,2012
CIN201207160,ARI,CIN,CIN09,20120716,0,7:10PM,night,,,false,,180,27735,unknown,unknown,cloudy,91,unknown,6,rothr701,,,belld901,laynj901,carav901,vanol901,,,milew001,arrob001,putzj001,regular,5,3,ARI,CIN,y,both,y,y,y,2012
COL201207160,PIT,COL,DEN02,20120716,0,6:40PM,night,,,false,,172,36907,unknown,unknown,unknown,68,fromcf,4,platd701,,,muchm901,culbf901,johna901,cedeg901,,,brotr001,grilj001,,regular,4,5,COL,PIT,y,both,y,y,y,2012
DET201207160,ANA,DET,DET05,20120716,0,7:09PM,night,,,true,,188,36806,unknown,unknown,cloudy,93,fromcf,10,klonc701,,,holbs901,fleta901,drakr901,westj901,,,doteo001,hawkl001,valvj001,regular,6,8,DET,ANA,y,both,y,y,y,2012
KCA201207160,SEA,KCA,KAN06,20120716,0,7:11PM,night,,,true,,179,16697,unknown,unknown,cloudy,95,rtol,11,schus701,,,reynj901,hoyej901,joycj901,dimum901,,,vargj001,sancj002,,regular,9,4,SEA,KCA,y,both,y,y,y,2012
LAN201207160,PHI,LAN,LOS03,20120716,0,7:11PM,night,,,false,,169,32238,unknown,unknown,sunny,67,unknown,7,hartd701,,,millb901,bellw901,knigb901,wintm901,,,blanj001,eovan001,papej001,regular,3,2,PHI,LAN,y,both,y,y,y,2012
MIA201207160,WAS,MIA,MIA02,20120716,0,7:12PM,night,,,false,,191,29248,dry,none,dome,76,unknown,0,jernr701,,,reybd901,kellj901,coope901,fostm901,,,zambc001,jacke001,dunnm002,regular,3,5,MIA,WAS,y,both,y,y,y,2012
MIL201207160,SLN,MIL,MIL06,20120716,0,7:10PM,night,,,false,,201,30128,unknown,unknown,sunny,95,rtol,18,odrit701,,,davib902,gormb901,ticht901,randt901,,,mottj001,axfoj001,,regular,3,2,SLN,MIL,y,both,y,y,y,2012
MIN201207160,BAL,MIN,MIN04,20120716,0,7:11PM,night,,,true,,202,32445,unknown,unknown,sunny,97,rtol,18,thors701,,,hallt901,onorb901,fairc901,marqa901,,,diams001,tillc001,,regular,7,19,MIN,BAL,y,both,y,y,y,2012
NYA201207160,TOR,NYA,NYC21,20120716,0,7:08PM,night,,,true,,184,42819,unknown,unknown,cloudy,89,torf,9,sprej701,,,mcclt901,barrt901,hudsm901,rungb901,,,robed002,loupa001,sorir001,regular,3,6,NYA,TOR,y,both,y,y,y,2012
SDN201207160,HOU,SDN,SAN02,20120716,0,7:07PM,night,,,false,,201,26098,unknown,unknown,cloudy,67,ltor,9,zaveb701,,,mealj901,darlg901,emmep901,barrs901,,,happj001,wellk001,myerb001,regular,2,0,HOU,SDN,y,both,y,y,y,2012
TBA201207160,CLE,TBA,STP01,20120716,0,7:12PM,night,,,true,,216,14337,unknown,unknown,dome,72,torf,0,mathb701,,,wegnm901,scotd901,iassd901,buckc901,,,mcalz001,cobba001,perec002,regular,3,2,CLE,TBA,y,both,y,y,y,2012
ATL201207170,SFN,ATL,ATL02,20120717,0,7:11PM,night,,,false,,180,29623,unknown,unknown,cloudy,77,tocf,5,wilkj701,,,kellj901,coope901,fostm901,reybd901,,,zitob001,jurrj001,,regular,9,0,SFN,ATL,y,both,y,y,y,2012
BOS201207170,CHA,BOS,BOS07,20120717,0,7:10PM,night,,,true,,186,37771,unknown,unknown,sunny,89,tocf,21,scogc701,,,everm901,gonzm901,schrp901,diazl901,,,humbp001,lestj001,reeda001,regular,7,5,CHA,BOS,y,both,y,y,y,2012
CHN201207170,MIA,CHN,CHI11,20120717,0,7:06PM,night,,,false,,186,34397,unknown,unknown,cloudy,94,ltor,7,roseb701,,,wolfj901,cousd901,kulpr901,porta901,,,sanca004,woodt004,,regular,9,5,MIA,CHN,y,both,y,y,y,2012
CIN201207170,ARI,CIN,CIN09,20120717,0,7:10PM,night,,,false,,206,19142,unknown,unknown,cloudy,96,unknown,9,rothr701,,,laynj901,carav901,vanol901,belld901,,,cuetj001,bauet001,chapa001,regular,0,4,CIN,ARI,y,both,y,y,y,2012
COL201207170,PIT,COL,DEN02,20120717,0,6:40PM,night,,,false,,202,42574,unknown,unknown,unknown,88,fromcf,4,einsd701,,,culbf901,johna901,cedeg901,muchm901,,,bedae001,friec001,hanrj001,regular,6,2,PIT,COL,y,both,y,y,y,2012
DET201207170,ANA,DET,DET05,20120717,0,7:06PM,night,,,true,,189,33950,unknown,unknown,cloudy,100,tolf,12,klonc701,,,fleta901,drakr901,westj901,holbs901,,,richg002,turnj002,,regular,13,0,ANA,DET,y,both,y,y,y,2012
KCA201207170,SEA,KCA,KAN06,20120717,0,7:10PM,night,,,true,,189,15769,unknown,unknown,cloudy,98,tolf,9,schus701,,,hoyej901,joycj901,dimum901,reynj901,,,beavb001,verdr001,wilht001,regular,9,6,SEA,KCA,y,both,y,y,y,2012
LAN201207170,PHI,LAN,LOS03,20120717,0,7:10PM,night,,,false,,172,53498,unknown,unknown,sunny,70,tocf,6,hartd701,,,bellw901,knigb901,wintm901,millb901,,,kendk001,belir001,papej001,regular,3,2,PHI,LAN,y,both,y,y,y,2012
MIL201207170,SLN,MIL,MIL06,20120717,0,7:10PM,night,,,false,,184,30491,unknown,unknown,unknown,85,ltor,26,odrit701,,,gormb901,ticht901,randt901,davib902,,,wolfr001,kellj001,rodrf003,regular,2,3,MIL,SLN,y,both,y,y,y,2012
MIN201207170,BAL,MIN,MIN04,20120717,0,7:11PM,night,,,true,,223,32202,unknown,unknown,cloudy,90,fromlf,13,thors701,,,onorb901,fairc901,marqa901,hallt901,,,burna002,ayall001,burtj001,regular,4,6,MIN,BAL,y,both,y,y,y,2012
NYA201207170,TOR,NYA,NYC21,20120717,0,7:07PM,night,,,true,,188,44975,unknown,unknown,cloudy,95,tocf,14,sprej701,,,barrt901,hudsm901,rungb901,mcclt901,,,sabac001,cecib001,sorir001,regular,1,6,NYA,TOR,y,both,y,y,y,2012
OAK201207170,TEX,OAK,OAK01,20120717,0,7:07PM,night,,,true,,161,15115,unknown,unknown,sunny,63,torf,12,santa701,,,demud901,blasc901,nauep901,eddid901,,,oswar001,colob001,,regular,6,1,TEX,OAK,y,both,y,y,y,2012
SDN201207170,HOU,SDN,SAN02,20120717,0,7:06PM,night,,,false,,158,20944,unknown,unknown,cloudy,68,ltor,7,zaveb701,,,darlg901,emmep901,(none),mealj901,,,ohler001,lylej001,,regular,2,8,SDN,HOU,y,both,y,y,y,2012
TBA201207170,CLE,TBA,STP01,20120717,0,7:11PM,night,,,true,,164,15712,unknown,unknown,dome,72,tocf,0,mathb701,,,scotd901,iassd901,buckc901,wegnm901,,,moorm003,tomlj001,rodnf001,regular,2,4,TBA,CLE,y,both,y,y,y,2012
WAS201207170,NYN,WAS,WAS11,20120717,0,7:08PM,night,,,false,,193,26342,unknown,unknown,sunny,99,torf,6,vincd701,,,herna901,carlm901,conrc901,timmt901,,,mattr001,byrdt001,,regular,4,5,WAS,NYN,y,both,y,y,y,2012
ATL201207180,SFN,ATL,ATL02,20120718,0,8:26PM,night,,,false,,248,29410,unknown,unknown,overcast,76,ltor,4,wilkj701,,,coope901,fostm901,reybd901,kellj901,,,garcj002,varva001,,regular,9,4,SFN,ATL,y,both,y,y,y,2012
BOS201207180,CHA,BOS,BOS07,20120718,0,7:24PM,night,,,true,,170,37367,unknown,unknown,unknown,73,rtol,3,ellib701,,,gonzm901,schrp901,diazl901,everm901,,,doubf001,hernp001,,regular,1,10,BOS,CHA,y,both,y,y,y,2012
CHN201207180,MIA,CHN,CHI11,20120718,0,7:07PM,night,,,false,,151,34934,unknown,unknown,cloudy,78,fromcf,10,roseb701,,,cousd901,kulpr901,porta901,wolfj901,,,russj003,johnj009,,regular,1,5,CHN,MIA,y,both,y,y,y,2012
CIN201207180,ARI,CIN,CIN09,20120718,0,7:12PM,night,,,false,,169,26077,unknown,unknown,overcast,74,rtol,4,camem701,,,carav901,vanol901,belld901,laynj901,,,kenni001,latom001,,regular,7,1,ARI,CIN,y,both,y,y,y,2012
COL201207180,PIT,COL,DEN02,20120718,0,1:11PM,day,,,false,,191,30842,unknown,unknown,cloudy,88,tolf,3,platd701,,,johna901,cedeg901,muchm901,culbf901,,,mcdoj004,reynm002,hanrj001,regular,9,6,PIT,COL,y,both,y,y,y,2012
DET201207180,ANA,DET,DET05,20120718,0,7:05PM,night,,,true,,148,37915,unknown,unknown,cloudy,83,torf,10,klonc701,,,drakr901,westj901,holbs901,fleta901,,,fistd001,wilsc004,,regular,2,7,DET,ANA,y,both,y,y,y,2012
KCA201207180,SEA,KCA,KAN06,20120718,0,7:10PM,night,,,true,,183,17312,unknown,unknown,sunny,103,rtol,12,schus701,,,joycj901,dimum901,reynj901,hoyej901,,,hollg001,kinnj001,,regular,7,8,KCA,SEA,y,both,y,y,y,2012
LAN201207180,PHI,LAN,LOS03,20120718,0,12:10PM,day,,,false,,265,39955,unknown,unknown,unknown,80,tocf,7,munse701,,,knigb901,wintm901,millb901,bellw901,,,wrigj001,diekj001,,regular,3,5,LAN,PHI,y,both,y,y,y,2012
MIL201207180,SLN,MIL,MIL06,20120718,0,1:10PM,day,,,false,,177,37753,unknown,unknown,unknown,81,fromlf,7,odrit701,,,ticht901,randt901,davib902,gormb901,,,axfoj001,waina001,rodrf003,regular,3,4,MIL,SLN,y,both,y,y,y,2012
MIN201207180,BAL,MIN,MIN04,20120718,0,7:10PM,night,,,true,,166,33195,unknown,unknown,overcast,76,fromlf,7,thors701,,,fairc901,marqa901,hallt901,onorb901,,,huntt002,lirif001,johnj010,regular,2,1,BAL,MIN,y,both,y,y,y,2012
NYA201207180,TOR,NYA,NYC21,20120718,0,1:56PM,day,,,true,,132,45986,unknown,unknown,cloudy,94,tolf,13,karph701,,,hudsm901,rungb901,mcclt901,barrt901,,,kuroh001,romer002,,regular,0,6,NYA,TOR,y,both,y,y,y,2012
OAK201207180,TEX,OAK,OAK01,20120718,0,12:37PM,day,,,true,,177,20249,unknown,unknown,sunny,63,torf,10,santa701,,,blasc901,nauep901,eddid901,demud901,,,cookr001,kirkm001,,regular,3,4,OAK,TEX,y,both,y,y,y,2012
SDN201207180,HOU,SDN,SAN02,20120718,0,12:35PM,day,,,false,,150,25713,unknown,unknown,cloudy,72,ltor,12,zaveb701,,,emmep901,barrl901,mealj901,darlg901,,,richc002,rodrw002,streh001,regular,4,8,SDN,HOU,y,both,y,y,y,2012
TBA201207180,CLE,TBA,STP01,20120718,0,7:11PM,night,,,true,,211,15143,unknown,unknown,dome,72,rtol,0,mathb701,,,iassd901,buckc901,wegnm901,scotd901,,,rogee002,farnk001,,regular,10,6,CLE,TBA,y,both,y,y,y,2012
WAS201207180,NYN,WAS,WAS11,20120718,0,7:09PM,night,,,false,,176,31660,unknown,unknown,unknown,82,ltor,2,vincd701,,,carlm901,conrc901,timmt901,herna901,,,zimmj003,younc003,clipt001,regular,3,4,WAS,NYN,y,both,y,y,y,2012
ATL201207190,SFN,ATL,ATL02,20120719,0,12:10PM,day,,,false,,141,29635,unknown,unknown,cloudy,84,ltor,2,wilkj701,,,fostm901,reybd901,kellj901,coope901,,,hudst001,bumgm001,kimbc001,regular,2,3,ATL,SFN,y,both,y,y,y,2012
BOS201207190,CHA,BOS,BOS07,20120719,0,7:10PM,night,,,true,,167,38413,unknown,unknown,cloudy,75,tolf,11,shalm701,,,schrp901,diazl901,everm901,gonzm901,,,aceva001,thorm001,,regular,1,3,BOS,CHA,y,both,y,y,y,2012
CHN201207190,MIA,CHN,CHI11,20120719,0,1:21PM,day,,,false,,138,32741,unknown,unknown,unknown,79,fromrf,6,frisd701,,,kulpr901,porta901,wolfj901,cousd901,,,mahop002,buehm001,marmc001,regular,2,4,CHN,MIA,y,both,y,y,y,2012
CIN201207190,ARI,CIN,CIN09,20120719,0,1:21PM,day,,,false,,171,21620,unknown,unknown,overcast,76,rtol,2,rothr701,,,vanol901,belld901,laynj901,carav901,,,simoa001,shawb001,chapa001,regular,6,7,CIN,ARI,y,both,y,y,y,2012
DET201207190,ANA,DET,DET05,20120719,0,1:06PM,day,,,true,,167,40311,unknown,unknown,unknown,69,ltor,10,klonc701,,,westj901,holbs901,fleta901,drakr901,,,schem001,willj003,,regular,1,5,DET,ANA,y,both,y,y,y,2012
KCA201207190,SEA,KCA,KAN06,20120719,0,1:10PM,day,,,true,,151,16706,unknown,unknown,sunny,98,ltor,7,schus701,,,dimum901,reynj901,hoyej901,joycj901,,,hernf002,smitw002,,regular,6,1,SEA,KCA,y,both,y,y,y,2012
MIN201207190,BAL,MIN,MIN04,20120719,0,12:11PM,day,,,true,,195,37676,unknown,unknown,overcast,75,ltor,6,hennk701,,,marqa901,hallt901,onorb901,fairc901,,,chenw001,burna002,johnj010,regular,4,3,BAL,MIN,y,both,y,y,y,2012
OAK201207190,NYA,OAK,OAK01,20120719,0,7:08PM,night,,,true,,150,23382,unknown,unknown,sunny,65,torf,11,santa701,,,wintm901,millb901,bellw901,knigb901,,,grifa002,garcf002,cookr001,regular,3,4,OAK,NYA,y,both,y,y,y,2012
SDN201207190,HOU,SDN,SAN02,20120719,0,7:06PM,night,,,false,,122,26735,unknown,unknown,sunny,72,ltor,7,zaveb701,,,barrl901,mealj901,darlg901,emmep901,,,volqe001,harrl002,,regular,0,1,SDN,HOU,y,both,y,y,y,2012
TBA201207190,CLE,TBA,STP01,20120719,0,12:11PM,day,,,true,,180,27856,unknown,unknown,dome,72,tolf,0,mathb701,,,buckc901,wegnm901,scotd901,iassd901,,,pricd001,jimeu001,,regular,0,6,TBA,CLE,y,both,y,y,y,2012
WAS201207190,NYN,WAS,WAS11,20120719,0,12:38PM,day,,,false,,181,36389,unknown,unknown,unknown,88,torf,4,vincd701,,,conrc901,timmt901,herna901,carlm901,,,dickr001,gonzg003,,regular,9,5,NYN,WAS,y,both,y,y,y,2012
ANA201207200,TEX,ANA,ANA01,20120720,0,7:08PM,night,,,true,,155,43936,unknown,unknown,sunny,81,torf,6,munse701,,,mealj901,darlg901,emmep901,barrl901,,,weavj003,holld003,,regular,1,6,ANA,TEX,y,both,y,y,y,2012
ARI201207200,HOU,ARI,PHO01,20120720,0,6:40PM,night,,,false,,219,23567,dry,none,dome,80,unknown,0,johnr701,,,danlk901,nauep901,demud901,eddid901,,,cahit001,norrb001,,regular,8,13,ARI,HOU,y,both,y,y,y,2012
BOS201207200,TOR,BOS,BOS07,20120720,0,7:11PM,night,,,true,,181,38093,unknown,unknown,unknown,69,fromrf,8,scogc701,,,holbs901,fleta901,drakr901,westj901,,,laffa001,beckj002,,regular,6,1,TOR,BOS,y,both,y,y,y,2012
CIN201207200,MIL,CIN,CIN09,20120720,0,7:10PM,night,,,false,,151,30247,unknown,unknown,cloudy,77,ltor,9,rothr701,,,timmt901,herna901,carlm901,conrc901,,,bailh001,estrm001,chapa001,regular,1,3,CIN,MIL,y,both,y,y,y,2012
CLE201207200,BAL,CLE,CLE08,20120720,0,7:07PM,night,,,true,,188,33954,unknown,unknown,cloudy,71,fromrf,16,brosc701,,,belld901,laynj901,carav901,vanol901,,,gonzm003,lowed001,,regular,10,2,BAL,CLE,y,both,y,y,y,2012
DET201207200,CHA,DET,DET05,20120720,0,7:06PM,night,,,true,,167,44572,unknown,unknown,sunny,80,ltor,14,kleir701,,,porta901,wolfj901,cousd901,kulpr901,,,verlj001,peavj001,valvj001,regular,2,4,DET,CHA,y,both,y,y,y,2012
KCA201207200,MIN,KCA,KAN06,20120720,0,7:09PM,night,,,true,,203,25719,unknown,unknown,sunny,93,fromrf,12,blacd701,,,reybd901,kellj901,coope901,fostm901,,,fienc001,broxj001,perkg001,regular,2,1,MIN,KCA,y,both,y,y,y,2012
NYN201207200,LAN,NYN,NYC20,20120720,0,7:11PM,night,,,false,,221,30806,unknown,unknown,unknown,64,fromrf,8,sprej701,,,reynj901,hoyej901,joycj901,dimum901,,,haraa001,santj003,jansk001,regular,7,6,LAN,NYN,y,both,y,y,y,2012
OAK201207200,NYA,OAK,OAK01,20120720,0,7:07PM,night,,,true,,184,24148,unknown,unknown,sunny,70,torf,14,santa701,,,millb901,bellw901,knigb901,wintm901,,,cookr001,epplc001,,regular,2,3,OAK,NYA,y,both,y,y,y,2012
PHI201207200,SFN,PHI,PHI13,20120720,0,7:07PM,night,,,false,,172,44205,unknown,unknown,unknown,66,rtol,12,macom701,,,diazl901,everm901,gonzm901,schrp901,,,linct001,worlv001,,regular,7,2,SFN,PHI,y,both,y,y,y,2012
PIT201207200,MIA,PIT,PIT08,20120720,0,7:05PM,night,,,false,,184,37193,unknown,unknown,unknown,71,tocf,7,hertb701,,,wegnm901,scotd901,iassd901,buckc901,,,corrk001,nolar001,hanrj001,regular,3,4,PIT,MIA,y,both,y,y,y,2012
SDN201207200,COL,SDN,SAN02,20120720,0,7:08PM,night,,,false,,173,25507,unknown,unknown,sunny,71,ltor,15,zaveb701,,,randt901,davib902,gormb901,ticht901,,,marqj001,pomed001,,regular,5,9,SDN,COL,y,both,y,y,y,2012
SLN201207200,CHN,SLN,STL10,20120720,0,7:15PM,night,,,false,,157,43786,unknown,unknown,unknown,87,ltor,8,smitm701,,,cedeg901,muchm901,culbf901,johna901,,,lohsk001,dempr002,mottj001,regular,1,4,SLN,CHN,y,both,y,y,y,2012
TBA201207200,SEA,TBA,STP01,20120720,0,7:10PM,night,,,true,,286,14143,unknown,unknown,dome,72,torf,0,mathb701,,,rungb901,mcclt901,barrt901,hudsm901,,,mcgej001,wilht001,,regular,3,4,TBA,SEA,y,both,y,y,y,2012
WAS201207200,ATL,WAS,WAS11,20120720,0,7:07PM,night,,,false,,261,34228,unknown,unknown,unknown,76,fromrf,17,mathd701,,,hallt901,onorb901,fairc901,marqa901,,,oflae001,gorzt001,durbc001,regular,11,10,ATL,WAS,y,both,y,y,y,2012
ANA201207210,TEX,ANA,ANA01,20120721,0,1:07PM,day,,,true,,193,39086,unknown,unknown,sunny,82,tocf,8,munse701,,,darlg901,emmep901,barrl901,mealj901,,,darvy001,sante001,,regular,9,2,TEX,ANA,y,both,y,y,y,2012
ARI201207210,HOU,ARI,PHO01,20120721,0,5:10PM,night,,,false,,192,35665,dry,none,dome,79,unknown,0,johnr701,,,nauep901,demud901,eddid901,danlk901,,,milew001,keucd001,,regular,3,12,ARI,HOU,y,both,y,y,y,2012
BOS201207210,TOR,BOS,BOS07,20120721,0,7:22PM,night,,,true,,184,38170,unknown,unknown,cloudy,72,rtol,10,shalm701,,,fleta901,drakr901,westj901,holbs901,,,villc001,cooka002,,regular,7,3,TOR,BOS,y,both,y,y,y,2012
CIN201207210,MIL,CIN,CIN09,20120721,0,7:10PM,night,,,false,,179,40090,unknown,unknown,sunny,85,fromlf,5,rothr701,,,herna901,carlm901,conrc901,timmt901,,,arrob001,gally001,,regular,2,6,CIN,MIL,y,both,y,y,y,2012
CLE201207210,BAL,CLE,CLE08,20120721,0,7:08PM,night,,,true,,152,36247,unknown,unknown,cloudy,79,fromlf,5,maveb701,,,laynj901,carav901,vanol901,belld901,,,tillc001,mcalz001,johnj010,regular,3,1,BAL,CLE,y,both,y,y,y,2012
DET201207210,CHA,DET,DET05,20120721,0,4:06PM,day,,,true,,131,42888,unknown,unknown,sunny,84,unknown,0,marod701,,,wolfj901,cousd901,kulpr901,porta901,,,porcr001,salec001,,regular,1,7,DET,CHA,y,both,y,y,y,2012
KCA201207210,MIN,KCA,KAN06,20120721,0,6:09PM,night,,,true,,182,26747,unknown,unknown,sunny,99,rtol,10,blacd701,,,kellj901,coope901,fostm901,reybd901,,,mendl001,diams001,crowa001,regular,3,7,KCA,MIN,y,both,y,y,y,2012
NYN201207210,LAN,NYN,NYC20,20120721,0,1:13PM,day,,,false,,202,33503,unknown,unknown,sunny,76,fromrf,9,sprej701,,,hoyej901,joycj901,dimum901,reynj901,,,capuc001,batim001,jansk001,regular,8,5,LAN,NYN,y,both,y,y,y,2012
OAK201207210,NYA,OAK,OAK01,20120721,0,6:07PM,night,,,true,,142,28142,unknown,unknown,sunny,72,tocf,6,santa701,,,bellw901,knigb901,wintm901,millb901,,,parkj001,hughp001,dools001,regular,1,2,OAK,NYA,y,both,y,y,y,2012
PHI201207210,SFN,PHI,PHI13,20120721,0,4:06PM,day,,,false,,192,45989,unknown,unknown,cloudy,79,tocf,2,bellj701,,,everm901,gonzm901,schrp901,diazl901,,,romos001,papej001,garcj002,regular,6,5,SFN,PHI,y,both,y,y,y,2012
PIT201207210,MIA,PIT,PIT08,20120721,0,7:06PM,night,,,false,,177,39411,unknown,unknown,unknown,73,unknown,0,krizt701,,,scotd901,iassd901,buckc901,wegnm901,,,burna001,zambc001,lincb001,regular,1,5,PIT,MIA,y,both,y,y,y,2012
SDN201207210,COL,SDN,SAN02,20120721,0,5:38PM,night,,,false,,244,37174,unknown,unknown,sunny,71,ltor,9,zaveb701,,,davib902,gormb901,ticht901,randt901,,,torrc001,thatj001,betar001,regular,8,6,COL,SDN,y,both,y,y,y,2012
SLN201207210,CHN,SLN,STL10,20120721,0,6:15PM,night,,,false,,179,43424,unknown,unknown,cloudy,93,fromcf,5,muelg701,,,muchm901,culbf901,johna901,cedeg901,,,westj001,germj001,,regular,0,12,SLN,CHN,y,both,y,y,y,2012
TBA201207210,SEA,TBA,STP01,20120721,0,7:13PM,night,,,true,,185,18800,unknown,unknown,dome,72,tocf,0,mathb701,,,mcclt901,barrt901,hudsm901,rungb901,,,vargj001,cobba001,wilht001,regular,2,1,SEA,TBA,y,both,y,y,y,2012
WAS201207211,ATL,WAS,WAS11,20120721,1,1:07PM,day,,,false,,187,28745,unknown,unknown,overcast,68,fromrf,3,tritb701,,,onorb901,rackd901,marqa901,hallt901,,,sheeb001,jacke001,,regular,4,0,ATL,WAS,y,both,y,y,y,2012
WAS201207212,ATL,WAS,WAS11,20120721,2,7:05PM,night,,,false,,176,40047,unknown,unknown,overcast,70,fromrf,9,mathd701,,,fairc901,marqa901,hallt901,rackd901,,,lannj001,martc005,clipt001,regular,2,5,WAS,ATL,y,both,y,y,y,2012
ANA201207220,TEX,ANA,ANA01,20120722,0,5:07PM,night,,,true,,189,42160,unknown,unknown,sunny,77,torf,6,munse701,,,emmep901,barrl901,mealj901,darlg901,,,hared001,harrm001,,regular,4,7,ANA,TEX,y,both,y,y,y,2012
ARI201207220,HOU,ARI,PHO01,20120722,0,1:10PM,day,,,false,,157,20951,dry,none,dome,77,unknown,0,johnr701,,,demud901,eddid901,bakej902,nauep901,,,collj001,lylej001,,regular,2,8,ARI,HOU,y,both,y,y,y,2012
BOS201207220,TOR,BOS,BOS07,20120722,0,1:37PM,day,,,true,,208,37737,unknown,unknown,cloudy,84,tocf,10,ellib701,,,drakr901,westj901,holbs901,fleta901,,,alvah001,lestj001,,regular,15,7,TOR,BOS,y,both,y,y,y,2012
CIN201207220,MIL,CIN,CIN09,20120722,0,1:11PM,day,,,false,,183,32884,unknown,unknown,sunny,86,unknown,1,rothr701,,,carlm901,conrc901,timmt901,herna901,,,cuetj001,fierm001,chapa001,regular,1,2,CIN,MIL,y,both,y,y,y,2012
CLE201207220,BAL,CLE,CLE08,20120722,0,3:06PM,day,,,true,,181,28049,unknown,unknown,cloudy,82,ltor,7,maveb701,,,carav901,vanol901,belld901,laynj901,,,britz001,tomlj001,johnj010,regular,4,3,BAL,CLE,y,both,y,y,y,2012
DET201207220,CHA,DET,DET05,20120722,0,1:07PM,day,,,true,,180,41281,unknown,unknown,cloudy,84,tolf,12,marod701,,,cousd901,kulpr901,porta901,wolfj901,,,turnj002,humbp001,benoj001,regular,4,6,DET,CHA,y,both,y,y,y,2012
KCA201207220,MIN,KCA,KAN06,20120722,0,1:14PM,day,,,true,,167,23252,unknown,unknown,sunny,98,torf,8,blacd701,,,coope901,fostm901,reybd901,kellj901,,,dedus001,guthj001,,regular,7,5,MIN,KCA,y,both,y,y,y,2012
NYN201207220,LAN,NYN,NYC20,20120722,0,1:11PM,day,,,false,,283,31184,unknown,unknown,cloudy,81,tolf,9,sprej701,,,joycj901,dimum901,reynj901,hoyej901,,,wallj002,ramir003,,regular,8,3,LAN,NYN,y,both,y,y,y,2012
OAK201207220,NYA,OAK,OAK01,20120722,0,1:09PM,day,,,true,,224,30470,unknown,unknown,sunny,70,torf,9,santa701,,,knigb901,wintm901,millb901,bellw901,,,blevj001,epplc001,,regular,4,5,OAK,NYA,y,both,y,y,y,2012
PHI201207220,SFN,PHI,PHI13,20120722,0,1:38PM,day,,,false,,207,44551,unknown,unknown,cloudy,80,tocf,4,dunnj701,,,gonzm901,schrp901,diazl901,everm901,,,kendk001,pennb002,,regular,3,4,PHI,SFN,y,both,y,y,y,2012
PIT201207220,MIA,PIT,PIT08,20120722,0,1:36PM,day,,,false,,155,34203,unknown,unknown,cloudy,81,rtol,6,patte701,,,iassd901,buckc901,wegnm901,scotd901,,,karsj001,sanca004,hanrj001,regular,0,3,PIT,MIA,y,both,y,y,y,2012
SDN201207220,COL,SDN,SAN02,20120722,0,1:07PM,day,,,false,,172,25198,unknown,unknown,sunny,73,ltor,8,murrj701,,,gormb901,ticht901,randt901,davib902,,,thayd001,ottaa001,streh001,regular,2,3,SDN,COL,y,both,y,y,y,2012
