gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
PHI201007270,ARI,PHI,PHI13,20100727,0,7:07PM,night,,,false,,193,44379,unknown,unknown,cloudy,85,torf,8,macom701,,,mcclt901,fleta901,everm901,johna901,,,hernd003,norbj001,,regular,5,9,PHI,ARI,y,both,y,y,y,2010
SDN201007270,LAN,SDN,SAN02,20100727,0,7:07PM,night,,,false,,162,38428,unknown,unknown,cloudy,67,ltor,10,zaveb701,,,cuzzp901,guccc901,onorb901,crawj901,,,billc001,garlj001,broxj001,regular,2,0,LAN,SDN,y,both,y,y,y,2010
SFN201007270,FLO,SFN,SFO03,20100727,0,7:15PM,night,,,false,,148,38904,unknown,unknown,cloudy,61,torf,13,bushd701,,,hallt901,estam901,barkl901,rapue901,,,romos001,sancb001,wilsb001,regular,4,6,SFN,FLO,y,both,y,y,y,2010
TBA201007270,DET,TBA,STP01,20100727,0,7:10PM,night,,,true,,172,19843,unknown,unknown,dome,72,unknown,0,mathb701,,,culbf901,fostm901,cedeg901,hicke901,,,shiej002,verlj001,sorir001,regular,2,3,TBA,DET,y,both,y,y,y,2010
TEX201007270,OAK,TEX,ARL02,20100727,0,7:06PM,night,,,true,,182,28124,unknown,unknown,cloudy,91,fromrf,5,schid701,,,danlk901,buckc901,eddid901,demud901,,,felin001,wuerm001,,regular,1,3,TEX,OAK,y,both,y,y,y,2010
TOR201007270,BAL,TOR,TOR02,20100727,0,7:07PM,night,,,true,,160,16862,unknown,unknown,sunny,81,tocf,9,hobbd701,,,marqa901,timmt901,davib902,campa902,,,romer002,millk004,,regular,2,8,TOR,BAL,y,both,y,y,y,2010
WAS201007270,ATL,WAS,WAS11,20100727,0,7:06PM,night,,,false,,144,40043,unknown,unknown,cloudy,84,ltor,13,mathd701,,,coope901,millb901,reilm901,fairc901,,,batim001,hanst001,cappm001,regular,0,3,WAS,ATL,y,both,y,y,y,2010
ANA201007280,BOS,ANA,ANA01,20100728,0,12:38PM,day,,,true,,216,44052,unknown,unknown,sunny,74,tocf,5,munse701,,,ticht901,diazl901,bellw901,hoyej901,,,beckj002,rodnf001,,regular,7,3,BOS,ANA,y,both,y,y,y,2010
CHA201007280,SEA,CHA,CHI12,20100728,0,7:09PM,night,,,true,,177,25126,unknown,unknown,unknown,79,ltor,5,frisd701,,,rungb901,laynj901,wendh902,muchm901,,,thorm001,wrigj001,jenkb001,regular,5,6,CHA,SEA,y,both,y,y,y,2010
CLE201007280,NYA,CLE,CLE08,20100728,0,7:47PM,night,,,true,,200,22965,unknown,unknown,unknown,70,ltor,10,maveb701,,,scotd901,mealj901,wegnm901,iassd901,,,burna001,carmf001,,regular,8,0,NYA,CLE,y,both,y,y,y,2010
COL201007280,PIT,COL,DEN02,20100728,0,6:41PM,night,,,false,,197,35128,unknown,unknown,cloudy,83,tocf,6,einsd701,,,nelsj901,porta901,carlm901,kellj901,,,galls001,cooka002,,regular,6,2,PIT,COL,y,both,y,y,y,2010
HOU201007280,CHN,HOU,HOU03,20100728,0,1:05PM,day,,,false,,178,28046,dry,none,dome,73,unknown,0,wilkt701,,,carav901,gibsg901,knigb901,davig901,,,norrb001,wellr001,,regular,1,8,HOU,CHN,y,both,y,y,y,2010
KCA201007280,MIN,KCA,KAN06,20100728,0,1:09PM,day,,,true,,165,15484,unknown,unknown,cloudy,90,ltor,10,boycd701,,,kulpr901,belld901,drakr901,herna901,,,duenb001,bannb001,raucj001,regular,6,4,MIN,KCA,y,both,y,y,y,2010
MIL201007280,CIN,MIL,MIL06,20100728,0,1:10PM,day,,,false,,218,38365,unknown,unknown,cloudy,84,tocf,9,franw701,,,dimum901,welkt901,barrs901,welkb901,,,woodt004,narvc001,,regular,10,2,CIN,MIL,y,both,y,y,y,2010
NYN201007280,SLN,NYN,NYC20,20100728,0,7:11PM,night,,,false,,272,35009,unknown,unknown,unknown,85,tolf,19,shanb701,,,cousd901,reybd901,wolfj901,hudsm901,,,macdm001,felip002,franr001,regular,8,7,SLN,NYN,y,both,y,y,y,2010
PHI201007280,ARI,PHI,PHI13,20100728,0,7:07PM,night,,,false,,162,45048,unknown,unknown,cloudy,89,tocf,9,macom701,,,fleta901,everm901,johna901,mcclt901,,,hallr001,jacke001,,regular,1,7,PHI,ARI,y,both,y,y,y,2010
SDN201007280,LAN,SDN,SAN02,20100728,0,7:05PM,night,,,false,,177,40188,unknown,unknown,cloudy,68,ltor,14,zaveb701,,,guccc901,onorb901,crawj901,cuzzp901,,,richc002,kuroh001,,regular,1,6,SDN,LAN,y,both,y,y,y,2010
SFN201007280,FLO,SFN,SFO03,20100728,0,4:05PM,day,,,false,,182,35945,unknown,unknown,sunny,64,tocf,12,ducam701,,,estam901,barkl901,rapue901,hallt901,,,ray-c001,hensc002,,regular,9,10,SFN,FLO,y,both,y,y,y,2010
TBA201007280,DET,TBA,STP01,20100728,0,7:10PM,night,,,true,,175,16209,unknown,unknown,dome,72,unknown,0,mathb701,,,cedeg901,hicke901,culbf901,gonzm901,,,niemj001,bonie002,sorir001,regular,4,7,TBA,DET,y,both,y,y,y,2010
TEX201007280,OAK,TEX,ARL02,20100728,0,7:06PM,night,,,true,,160,38269,unknown,unknown,cloudy,83,fromrf,15,wells701,,,buckc901,eddid901,demud901,danlk901,,,cahit001,lewic001,bresc001,regular,3,1,OAK,TEX,y,both,y,y,y,2010
TOR201007280,BAL,TOR,TOR02,20100728,0,7:07PM,night,,,true,,144,17041,dry,none,dome,68,unknown,0,hobbd701,,,timmt901,davib902,campa902,marqa901,,,millb001,guthj001,,regular,0,5,TOR,BAL,y,both,y,y,y,2010
WAS201007280,ATL,WAS,WAS11,20100728,0,7:06PM,night,,,false,,175,24263,unknown,unknown,sunny,90,tolf,10,mathd701,,,millb901,reilm901,fairc901,coope901,,,hudst001,hernl003,wagnb001,regular,3,1,ATL,WAS,y,both,y,y,y,2010
CHA201007290,SEA,CHA,CHI12,20100729,0,7:10PM,night,,,true,,163,28483,unknown,unknown,cloudy,73,ltor,11,frisd701,,,laynj901,muchm901,blasc901,wendh902,,,garcf002,pauld001,,regular,5,9,CHA,SEA,y,both,y,y,y,2010
CLE201007290,NYA,CLE,CLE08,20100729,0,7:06PM,night,,,true,,238,34455,unknown,unknown,sunny,74,fromcf,10,maveb701,,,mealj901,wegnm901,iassd901,scotd901,,,mosed001,herrf001,,regular,11,4,NYA,CLE,y,both,y,y,y,2010
COL201007290,PIT,COL,DEN02,20100729,0,1:10PM,day,,,false,,168,34158,unknown,unknown,cloudy,88,fromrf,10,einsd701,,,porta901,carlm901,kellj901,nelsj901,,,jimeu001,mahop002,,regular,3,9,COL,PIT,y,both,y,y,y,2010
KCA201007290,BAL,KCA,KAN06,20100729,0,7:11PM,night,,,true,,210,17220,unknown,unknown,unknown,83,rtol,7,schus701,,,diazl901,bellw901,hoyej901,ticht901,,,hernd002,woodb004,simoa001,regular,6,5,BAL,KCA,y,both,y,y,y,2010
NYN201007290,SLN,NYN,NYC20,20100729,0,12:12PM,day,,,false,,146,40087,unknown,unknown,unknown,83,tolf,6,karph701,,,reybd901,wolfj901,hudsm901,cousd901,,,dickr001,hawkb001,rodrf003,regular,0,4,NYN,SLN,y,both,y,y,y,2010
PHI201007290,ARI,PHI,PHI13,20100729,0,7:05PM,night,,,false,,197,45232,unknown,unknown,cloudy,89,fromcf,12,dunnj701,,,everm901,johna901,mcclt901,fleta901,,,contj002,vasqe001,,regular,2,3,PHI,ARI,y,both,y,y,y,2010
SDN201007290,LAN,SDN,SAN02,20100729,0,3:37PM,day,,,false,,190,42075,unknown,unknown,sunny,71,ltor,10,murrj701,,,onorb901,crawj901,cuzzp901,guccc901,,,bellh001,sherg001,,regular,2,3,SDN,LAN,y,both,y,y,y,2010
SFN201007290,FLO,SFN,SFO03,20100729,0,12:46PM,day,,,false,,127,41152,unknown,unknown,cloudy,62,tocf,11,ducam701,,,barkl901,rapue901,hallt901,estam901,,,sanca004,bumgm001,,regular,5,0,FLO,SFN,y,both,y,y,y,2010
TBA201007290,DET,TBA,STP01,20100729,0,12:11PM,day,,,true,,157,26716,unknown,unknown,dome,72,unknown,0,mathb701,,,hicke901,culbf901,gonzm901,cedeg901,,,pricd001,porcr001,wheed001,regular,2,4,TBA,DET,y,both,y,y,y,2010
TEX201007290,OAK,TEX,ARL02,20100729,0,7:06PM,night,,,true,,163,28793,unknown,unknown,sunny,97,rtol,9,mocej701,,,eddid901,demud901,danlk901,buckc901,,,wilsc004,mazzv001,,regular,4,7,TEX,OAK,y,both,y,y,y,2010
WAS201007290,ATL,WAS,WAS11,20100729,0,12:37PM,day,,,false,,153,30263,unknown,unknown,cloudy,92,torf,7,mathd701,,,reilm901,fairc901,coope901,millb901,,,olses001,lowed001,cappm001,regular,3,5,WAS,ATL,y,both,y,y,y,2010
ANA201007300,TEX,ANA,ANA01,20100730,0,7:07PM,night,,,true,,181,43024,unknown,unknown,sunny,68,tocf,7,munse701,,,carlm901,kellj901,vanol901,nelsj901,,,sante001,huntt002,fuenb001,regular,7,9,ANA,TEX,y,both,y,y,y,2010
BOS201007300,DET,BOS,BOS07,20100730,0,7:12PM,night,,,true,,229,37832,unknown,unknown,unknown,75,fromrf,8,petrm701,,,wegnm901,iassd901,scotd901,mealj901,,,weinr001,lestj001,,regular,6,5,DET,BOS,y,both,y,y,y,2010
CHA201007300,OAK,CHA,CHI12,20100730,0,7:09PM,night,,,true,,154,29431,unknown,unknown,unknown,74,fromrf,7,roseb701,,,wolfj901,hudsm901,cousd901,reybd901,,,harrl002,andeb004,,regular,1,6,CHA,OAK,y,both,y,y,y,2010
CIN201007300,ATL,CIN,CIN09,20100730,0,7:10PM,night,,,false,,226,40373,unknown,unknown,cloudy,78,fromlf,7,camem701,,,davib902,campa902,marqa901,timmt901,,,chavj001,cordf002,wagnb001,regular,6,4,ATL,CIN,y,both,y,y,y,2010
COL201007300,CHN,COL,DEN02,20100730,0,7:11PM,night,,,false,,184,40189,unknown,unknown,unknown,74,tolf,8,einsd701,,,wintm901,wendh902,estam901,laynj901,,,franj003,dempr002,,regular,2,17,COL,CHN,y,both,y,y,y,2010
HOU201007300,MIL,HOU,HOU03,20100730,0,7:04PM,night,,,false,,145,27456,dry,none,dome,73,unknown,0,wilkt701,,,crawj901,cuzzp901,guccc901,onorb901,,,happj001,parrm001,,regular,0,5,HOU,MIL,y,both,y,y,y,2010
KCA201007300,BAL,KCA,KAN06,20100730,0,7:10PM,night,,,true,,198,21537,unknown,unknown,cloudy,92,rtol,9,schus701,,,bellw901,hoyej901,ticht901,diazl901,,,woodb004,simoa001,,regular,5,7,KCA,BAL,y,both,y,y,y,2010
MIN201007300,SEA,MIN,MIN04,20100730,0,7:10PM,night,,,true,,178,40596,unknown,unknown,overcast,72,fromlf,9,thors701,,,rapue901,hallt901,kulpr901,barkl901,,,bakes002,fistd001,cappm001,regular,3,5,MIN,SEA,y,both,y,y,y,2010
NYN201007300,ARI,NYN,NYC20,20100730,0,7:12PM,night,,,false,,207,34280,unknown,unknown,unknown,76,tolf,7,karph701,,,fairc901,coope901,muchm901,millb901,,,kenni001,valdr002,heila001,regular,9,6,ARI,NYN,y,both,y,y,y,2010
SDN201007300,FLO,SDN,SAN02,20100730,0,7:05PM,night,,,false,,154,30478,unknown,unknown,unknown,69,ltor,7,zaveb701,,,gibsg901,knigb901,davig901,holbs901,,,volsc001,leblw001,nunel001,regular,4,2,FLO,SDN,y,both,y,y,y,2010
SFN201007300,LAN,SFN,SFO03,20100730,0,7:16PM,night,,,false,,176,42847,unknown,unknown,unknown,58,torf,13,ducam701,,,belld901,drakr901,westj901,herna901,,,linct001,monac001,ray-c001,regular,5,6,SFN,LAN,y,both,y,y,y,2010
SLN201007300,PIT,SLN,STL10,20100730,0,9:35PM,night,,,false,,158,44534,unknown,unknown,unknown,76,unknown,0,muelg701,,,johna901,mcclt901,fleta901,everm901,,,franr001,lopej002,,regular,0,1,SLN,PIT,y,both,y,y,y,2010
TBA201007300,NYA,TBA,STP01,20100730,0,7:10PM,night,,,true,,158,36973,unknown,unknown,dome,72,unknown,0,mathb701,,,welkt901,barrs901,welkb901,dimum901,,,daviw001,hughp001,sorir001,regular,2,3,TBA,NYA,y,both,y,y,y,2010
TOR201007300,CLE,TOR,TOR02,20100730,0,7:08PM,night,,,true,,162,20228,unknown,unknown,cloudy,72,tocf,5,uttes701,,,culbf901,cedeg901,porta901,hicke901,,,marcs001,mastj001,,regular,1,8,TOR,CLE,y,both,y,y,y,2010
WAS201007300,PHI,WAS,WAS11,20100730,0,7:06PM,night,,,false,,152,32590,unknown,unknown,sunny,82,torf,2,tritb701,,,demud901,danlk901,buckc901,eddid901,,,stamc001,oswar001,,regular,1,8,WAS,PHI,y,both,y,y,y,2010
ANA201007310,TEX,ANA,ANA01,20100731,0,6:07PM,night,,,true,,131,41011,unknown,unknown,cloudy,72,tocf,7,munse701,,,kellj901,vanol901,nelsj901,carlm901,,,hardr001,hared001,felin001,regular,2,1,TEX,ANA,y,both,y,y,y,2010
BOS201007310,DET,BOS,BOS07,20100731,0,4:13PM,day,,,true,,209,37498,unknown,unknown,unknown,72,rtol,6,petrm701,,,iassd901,scotd901,mealj901,wegnm901,,,okajh001,cokep001,,regular,4,5,BOS,DET,y,both,y,y,y,2010
CHA201007310,OAK,CHA,CHI12,20100731,0,6:07PM,night,,,true,,147,35852,unknown,unknown,sunny,75,torf,3,roseb701,,,hudsm901,cousd901,reybd901,wolfj901,,,bradd002,dankj001,,regular,6,2,OAK,CHA,y,both,y,y,y,2010
CIN201007310,ATL,CIN,CIN09,20100731,0,4:10PM,day,,,false,,173,41611,unknown,unknown,unknown,78,fromcf,5,jonem701,,,campa902,marqa901,timmt901,davib902,,,arrob001,jurrj001,cordf002,regular,2,5,CIN,ATL,y,both,y,y,y,2010
COL201007310,CHN,COL,DEN02,20100731,0,6:11PM,night,,,false,,145,48065,unknown,unknown,cloudy,87,torf,2,platd701,,,wendh902,estam901,laynj901,wintm901,,,streh001,marss002,,regular,5,6,COL,CHN,y,both,y,y,y,2010
HOU201007310,MIL,HOU,HOU03,20100731,0,6:05PM,night,,,false,,162,38824,dry,none,dome,73,unknown,0,wilkt701,,,cuzzp901,guccc901,onorb901,crawj901,,,rodrw002,bushd001,,regular,0,6,HOU,MIL,y,both,y,y,y,2010
KCA201007310,BAL,KCA,KAN06,20100731,0,6:10PM,night,,,true,,129,25055,unknown,unknown,cloudy,87,ltor,7,blacd701,,,hoyej901,diazl901,mosec901,ticht901,,,greiz001,hernd002,sorij001,regular,3,4,KCA,BAL,y,both,y,y,y,2010
MIN201007310,SEA,MIN,MIN04,20100731,0,6:10PM,night,,,true,,127,40799,unknown,unknown,cloudy,82,rtol,6,thors701,,,hallt901,kulpr901,barkl901,rapue901,,,slowk001,hernf002,,regular,0,4,MIN,SEA,y,both,y,y,y,2010
NYN201007310,ARI,NYN,NYC20,20100731,0,7:12PM,night,,,false,,192,35287,unknown,unknown,unknown,77,tolf,4,shanb701,,,coope901,muchm901,millb901,fairc901,,,rodrf003,gutij002,,regular,4,5,NYN,ARI,y,both,y,y,y,2010
SDN201007310,FLO,SDN,SAN02,20100731,0,5:35PM,night,,,false,,159,42072,unknown,unknown,cloudy,72,ltor,8,zaveb701,,,knigb901,davig901,holbs901,gibsg901,,,nolar001,corrk001,nunel001,regular,6,3,FLO,SDN,y,both,y,y,y,2010
SFN201007310,LAN,SFN,SFO03,20100731,0,1:10PM,day,,,false,,160,42882,unknown,unknown,sunny,62,tolf,10,bushd701,,,drakr901,westj901,herna901,belld901,,,motag001,broxj001,,regular,1,2,SFN,LAN,y,both,y,y,y,2010
SLN201007310,PIT,SLN,STL10,20100731,0,6:23PM,night,,,false,,203,45783,unknown,unknown,sunny,85,torf,11,smitm701,,,mcclt901,fleta901,everm901,johna901,,,suppj001,mccud001,,regular,1,11,SLN,PIT,y,both,y,y,y,2010
TBA201007310,NYA,TBA,STP01,20100731,0,7:11PM,night,,,true,,178,36973,unknown,unknown,dome,72,unknown,0,mathb701,,,barrs901,welkb901,dimum901,welkt901,,,robed002,sorir001,rivem002,regular,5,4,NYA,TBA,y,both,y,y,y,2010
TOR201007310,CLE,TOR,TOR02,20100731,0,1:07PM,day,,,true,,168,22663,unknown,unknown,sunny,73,rtol,6,uttes701,,,cedeg901,porta901,hicke901,culbf901,,,lewij003,tallb001,perec002,regular,2,1,CLE,TOR,y,both,y,y,y,2010
WAS201007310,PHI,WAS,WAS11,20100731,0,7:05PM,night,,,false,,194,38049,unknown,unknown,cloudy,84,fromrf,5,tritb701,,,danlk901,buckc901,eddid901,demud901,,,stord001,lidgb001,,regular,5,7,WAS,PHI,y,both,y,y,y,2010
ANA201008010,TEX,ANA,ANA01,20100801,0,12:38PM,day,,,true,,150,41019,unknown,unknown,cloudy,77,tocf,4,munse701,,,vanol901,nelsj901,carlm901,kellj901,,,weavj003,lee-c003,fuenb001,regular,1,4,ANA,TEX,y,both,y,y,y,2010
BOS201008010,DET,BOS,BOS07,20100801,0,1:36PM,day,,,true,,168,37479,unknown,unknown,cloudy,77,torf,14,petrm701,,,scotd901,mealj901,wegnm901,iassd901,,,papej001,thomb001,,regular,3,4,BOS,DET,y,both,y,y,y,2010
CHA201008010,OAK,CHA,CHI12,20100801,0,1:07PM,day,,,true,,139,32118,unknown,unknown,cloudy,83,ltor,3,roseb701,,,cousd901,reybd901,wolfj901,hudsm901,,,floyg001,gonzg003,jenkb001,regular,1,4,CHA,OAK,y,both,y,y,y,2010
CIN201008010,ATL,CIN,CIN09,20100801,0,1:10PM,day,,,false,,168,40871,unknown,unknown,cloudy,84,fromcf,5,rothr701,,,marqa901,timmt901,davib902,campa902,,,volqe001,hanst001,cordf002,regular,1,2,CIN,ATL,y,both,y,y,y,2010
COL201008010,CHN,COL,DEN02,20100801,0,1:11PM,day,,,false,,191,38256,unknown,unknown,cloudy,86,rtol,5,einsd701,,,estam901,laynj901,wintm901,wendh902,,,delaj001,silvc001,,regular,7,8,COL,CHN,y,both,y,y,y,2010
HOU201008010,MIL,HOU,HOU03,20100801,0,1:07PM,day,,,false,,153,27964,dry,none,dome,73,unknown,0,porzg701,,,guccc901,onorb901,crawj901,cuzzp901,,,wrigw001,loe-k001,lyonb003,regular,2,5,HOU,MIL,y,both,y,y,y,2010
KCA201008010,BAL,KCA,KAN06,20100801,0,1:09PM,day,,,true,,171,14662,unknown,unknown,sunny,86,rtol,8,blacd701,,,diazl901,bellw901,ticht901,hoyej901,,,chenb001,millk004,sorij001,regular,4,5,KCA,BAL,y,both,y,y,y,2010
MIN201008010,SEA,MIN,MIN04,20100801,0,1:13PM,day,,,true,,134,40374,unknown,unknown,overcast,86,rtol,8,thors701,,,kulpr901,barkl901,rapue901,hallt901,,,lirif001,frenl001,,regular,0,4,MIN,SEA,y,both,y,y,y,2010
NYN201008010,ARI,NYN,NYC20,20100801,0,1:40PM,day,,,false,,161,35014,unknown,unknown,unknown,77,fromrf,8,karph701,,,muchm901,millb901,fairc901,coope901,,,hudsd001,niesj001,,regular,14,1,ARI,NYN,y,both,y,y,y,2010
SDN201008010,FLO,SDN,SAN02,20100801,0,1:07PM,day,,,false,,177,27560,unknown,unknown,sunny,75,ltor,5,zaveb701,,,davig901,holbs901,gibsg901,knigb901,,,garlj001,johnj009,bellh001,regular,4,5,SDN,FLO,y,both,y,y,y,2010
SFN201008010,LAN,SFN,SFO03,20100801,0,5:10PM,night,,,false,,164,42922,unknown,unknown,sunny,64,torf,13,bushd701,,,westj901,herna901,belld901,drakr901,,,cainm001,kersc001,wilsb001,regular,0,2,SFN,LAN,y,both,y,y,y,2010
SLN201008010,PIT,SLN,STL10,20100801,0,1:19PM,day,,,false,,170,43338,unknown,unknown,sunny,85,fromcf,2,smitm701,,,fleta901,everm901,johna901,mcclt901,,,waina001,dukez001,,regular,1,9,SLN,PIT,y,both,y,y,y,2010
TBA201008010,NYA,TBA,STP01,20100801,0,1:40PM,day,,,true,,186,36973,unknown,unknown,dome,72,unknown,0,mathb701,,,welkb901,dimum901,welkt901,barrs901,,,shiej002,sabac001,sorir001,regular,0,3,TBA,NYA,y,both,y,y,y,2010
TOR201008010,CLE,TOR,TOR02,20100801,0,1:08PM,day,,,true,,179,21797,unknown,unknown,sunny,75,tolf,9,uttes701,,,porta901,hicke901,culbf901,cedeg901,,,gomej002,litsj001,perec002,regular,5,4,CLE,TOR,y,both,y,y,y,2010
WAS201008010,PHI,WAS,WAS11,20100801,0,1:35PM,day,,,false,,216,35807,unknown,unknown,unknown,82,rtol,2,tritb701,,,buckc901,eddid901,demud901,danlk901,,,contj002,balec001,lidgb001,regular,6,4,PHI,WAS,y,both,y,y,y,2010
ARI201008020,WAS,ARI,PHO01,20100802,0,6:40PM,night,,,false,,139,16793,dry,none,dome,78,unknown,0,rausg701,,,herna901,belld901,drakr901,westj901,,,hernl003,loper001,burns001,regular,3,1,WAS,ARI,y,both,y,y,y,2010
ATL201008020,NYN,ATL,ATL02,20100802,0,7:11PM,night,,,false,,180,33030,unknown,unknown,unknown,83,rtol,5,stamm701,,,bellw901,hirsj901,hoyej901,diazl901,,,hudst001,santj003,wagnb001,regular,1,4,ATL,NYN,y,both,y,y,y,2010
BOS201008020,CLE,BOS,BOS07,20100802,0,7:11PM,night,,,true,,198,37931,unknown,unknown,cloudy,78,tocf,13,scogc701,,,dimum901,welkt901,reynj901,welkb901,,,carmf001,lackj001,perec002,regular,6,5,CLE,BOS,y,both,y,y,y,2010
CHN201008020,MIL,CHN,CHI11,20100802,0,7:06PM,night,,,false,,198,37731,unknown,unknown,sunny,80,tolf,5,roseb701,,,barkl901,rapue901,hallt901,kulpr901,,,gally001,wellr001,,regular,18,1,MIL,CHN,y,both,y,y,y,2010
LAN201008020,SDN,LAN,LOS03,20100802,0,7:11PM,night,,,false,,194,40860,unknown,unknown,sunny,71,tolf,7,hartd701,,,barrt901,randt901,estam901,gormb901,,,richc002,kuroh001,,regular,10,5,SDN,LAN,y,both,y,y,y,2010
NYA201008020,TOR,NYA,NYC21,20100802,0,7:10PM,night,,,true,,211,47034,unknown,unknown,unknown,78,rtol,12,shanb701,,,everm901,johna901,mcclt901,fleta901,,,morrb001,burna001,gregk001,regular,8,6,TOR,NYA,y,both,y,y,y,2010
OAK201008020,KCA,OAK,OAK01,20100802,0,7:07PM,night,,,true,,142,10047,unknown,unknown,sunny,60,torf,14,ducam701,,,hohnb901,darlg901,tumpj901,emmep901,,,cahit001,bannb001,,regular,0,6,OAK,KCA,y,both,y,y,y,2010
PIT201008020,CIN,PIT,PIT08,20100802,0,7:06PM,night,,,false,,166,15172,unknown,unknown,unknown,82,fromcf,8,patte701,,,eddid901,demud901,campa902,buckc901,,,woodt004,ohler001,,regular,4,0,CIN,PIT,y,both,y,y,y,2010
SLN201008020,HOU,SLN,STL10,20100802,0,7:17PM,night,,,false,,178,43369,unknown,unknown,sunny,87,rtol,8,smitm701,,,millb901,ticht901,coope901,reilm901,,,figun001,macdm001,,regular,9,4,HOU,SLN,y,both,y,y,y,2010
TBA201008020,MIN,TBA,STP01,20100802,0,7:10PM,night,,,true,,168,17689,unknown,unknown,dome,72,unknown,0,mathb701,,,onorb901,crawj901,cuzzp901,guccc901,,,hellj001,pavac001,wheed001,regular,2,4,TBA,MIN,y,both,y,y,y,2010
ARI201008030,WAS,ARI,PHO01,20100803,0,6:40PM,night,,,false,,142,17164,dry,none,dome,78,unknown,0,rausg701,,,belld901,drakr901,westj901,herna901,,,saunj001,olses001,,regular,1,6,ARI,WAS,y,both,y,y,y,2010
ATL201008030,NYN,ATL,ATL02,20100803,0,7:10PM,night,,,false,,173,26578,unknown,unknown,cloudy,91,rtol,5,stamm701,,,hirsj901,hoyej901,diazl901,bellw901,,,acosm001,wagnb001,rodrf003,regular,3,2,NYN,ATL,y,both,y,y,y,2010
BAL201008030,ANA,BAL,BAL12,20100803,0,7:07PM,night,,,true,,143,16723,unknown,unknown,unknown,83,ltor,6,hennj701,,,laynj901,wintm901,wendh902,drecb901,,,guthj001,rodrf005,,regular,3,6,BAL,ANA,y,both,y,y,y,2010
BOS201008030,CLE,BOS,BOS07,20100803,0,7:11PM,night,,,true,,161,37714,unknown,unknown,cloudy,81,tocf,16,scogc701,,,welkt901,reynj901,welkb901,dimum901,,,beckj002,huffd001,papej001,regular,1,3,BOS,CLE,y,both,y,y,y,2010
CHN201008030,MIL,CHN,CHI11,20100803,0,7:08PM,night,,,false,,198,36183,unknown,unknown,cloudy,81,fromrf,4,roseb701,,,rapue901,hallt901,kulpr901,barkl901,,,narvc001,diamt001,axfoj001,regular,4,3,MIL,CHN,y,both,y,y,y,2010
COL201008030,SFN,COL,DEN02,20100803,0,6:40PM,night,,,false,,186,43549,unknown,unknown,cloudy,78,ltor,6,platd701,,,holbs901,gibsg901,barrs901,davig901,,,sancj002,cooka002,,regular,10,0,SFN,COL,y,both,y,y,y,2010
DET201008031,CHA,DET,DET05,20100803,1,1:06PM,day,,,true,,145,26141,unknown,unknown,overcast,82,rtol,10,klonc701,,,nelsj901,muchm901,kellj901,vanol901,,,buehm001,porcr001,,regular,12,2,CHA,DET,y,both,y,y,y,2010
DET201008032,CHA,DET,DET05,20100803,2,7:05PM,night,,,true,,147,24826,unknown,unknown,sunny,84,fromrf,8,klonc701,,,carlm901,kellj901,vanol901,muchm901,,,bondj001,torrc001,,regular,1,7,DET,CHA,y,both,y,y,y,2010
FLO201008030,PHI,FLO,MIA01,20100803,0,7:10PM,night,,,false,,161,19378,unknown,unknown,cloudy,87,fromcf,11,jernr701,,,timmt901,davib902,tscht901,marqa901,,,hallr001,wests001,,regular,6,1,PHI,FLO,y,both,y,y,y,2010
LAN201008030,SDN,LAN,LOS03,20100803,0,7:10PM,night,,,false,,147,38886,unknown,unknown,cloudy,74,tocf,2,munse701,,,randt901,estam901,gormb901,barrt901,,,lillt001,latom001,broxj001,regular,1,2,LAN,SDN,y,both,y,y,y,2010
NYA201008030,TOR,NYA,NYC21,20100803,0,7:09PM,night,,,true,,141,46480,unknown,unknown,unknown,78,rtol,12,sprej701,,,johna901,mcclt901,fleta901,everm901,,,romer002,mosed001,,regular,8,2,TOR,NYA,y,both,y,y,y,2010
OAK201008030,KCA,OAK,OAK01,20100803,0,7:07PM,night,,,true,,165,10670,unknown,unknown,sunny,63,torf,14,ducam701,,,darlg901,tumpj901,emmep901,hohnb901,,,chavj001,bresc001,sorij001,regular,3,2,KCA,OAK,y,both,y,y,y,2010
PIT201008030,CIN,PIT,PIT08,20100803,0,8:30PM,night,,,false,,171,13623,unknown,unknown,unknown,75,fromrf,5,webbb701,,,demud901,campa902,buckc901,eddid901,,,mahop002,leakm001,hanrj001,regular,6,7,PIT,CIN,y,both,y,y,y,2010
SEA201008030,TEX,SEA,SEA03,20100803,0,7:11PM,night,,,true,,153,23466,unknown,unknown,sunny,71,torf,2,radoe701,,,reybd901,wolfj901,hudsm901,cousd901,,,vargj001,lewic001,aardd001,regular,2,3,SEA,TEX,y,both,y,y,y,2010
SLN201008030,HOU,SLN,STL10,20100803,0,7:14PM,night,,,false,,199,41958,unknown,unknown,sunny,95,tocf,6,muelg701,,,ticht901,coope901,reilm901,millb901,,,norrb001,garcj004,,regular,18,4,HOU,SLN,y,both,y,y,y,2010
