gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
BAL201108282,NYA,BAL,BAL12,20110828,2,7:37PM,night,,,true,,173,37528,unknown,unknown,sunny,81,fromlf,6,hennj701,,,bellw901,carav901,diazl901,hirsj901,,,novai001,matub001,,regular,8,3,NYA,BAL,y,both,y,y,y,2011
CIN201108280,WAS,CIN,CIN09,20110828,0,1:11PM,day,,,false,,315,28415,unknown,unknown,cloudy,77,ltor,10,rothr701,,,holbs901,schrp901,fairc901,westj901,,,brayb001,balec001,,regular,4,5,CIN,WAS,y,both,y,y,y,2011
CLE201108280,KCA,CLE,CLE08,20110828,0,1:05PM,day,,,true,,156,27908,unknown,unknown,overcast,73,fromcf,12,maveb701,,,gibsg901,herna901,ticht901,estam901,,,chenb001,mastj001,sorij001,regular,2,1,KCA,CLE,y,both,y,y,y,2011
LAN201108280,COL,LAN,LOS03,20110828,0,1:12PM,day,,,false,,209,38503,unknown,unknown,sunny,85,torf,7,hartd701,,,laynj901,davib902,wendh902,knigb901,,,chacj001,eovan001,betar001,regular,7,6,COL,LAN,y,both,y,y,y,2011
MIL201108280,CHN,MIL,MIL06,20110828,0,1:10PM,day,,,false,,149,41883,unknown,unknown,sunny,72,fromlf,13,franw701,,,millb901,hoyej901,cuzzp901,hallt901,,,greiz001,colec001,axfoj001,regular,2,3,MIL,CHN,y,both,y,y,y,2011
MIN201108280,DET,MIN,MIN04,20110828,0,1:12PM,day,,,true,,169,39130,unknown,unknown,overcast,73,rtol,3,wongg701,,,porta901,drakr901,darlg901,drecb901,,,duenb001,pennb002,,regular,4,11,MIN,DET,y,both,y,y,y,2011
SEA201108280,CHA,SEA,SEA03,20110828,0,1:10PM,day,,,true,,165,25630,unknown,unknown,overcast,62,torf,5,peted701,,,demud901,danlk901,nauep901,eddid901,,,floyg001,vargj001,,regular,9,3,CHA,SEA,y,both,y,y,y,2011
SFN201108280,HOU,SFN,SFO03,20110828,0,1:06PM,day,,,false,,204,41681,unknown,unknown,sunny,67,torf,8,dybdc701,,,vanol901,gormb901,belld901,randt901,,,melam001,ramir003,carpd001,regular,4,3,HOU,SFN,y,both,y,y,y,2011
SLN201108280,PIT,SLN,STL10,20110828,0,1:15PM,day,,,false,,178,38429,unknown,unknown,sunny,81,fromrf,4,durbj701,,,fleta901,reynj901,dimum901,welkt901,,,lohsk001,karsj001,mottj001,regular,4,7,SLN,PIT,y,both,y,y,y,2011
TEX201108280,ANA,TEX,ARL02,20110828,0,7:12PM,night,,,true,,189,40018,unknown,unknown,sunny,103,fromlf,1,wells701,,,wolfj901,wegnm901,kulpr901,cousd901,,,olivd001,weavj003,,regular,5,9,TEX,ANA,y,both,y,y,y,2011
TOR201108280,TBA,TOR,TOR02,20110828,0,1:09PM,day,,,true,,196,21618,unknown,unknown,unknown,70,fromcf,12,hobbd701,,,nelsj901,fostm901,welkb901,tscht901,,,pricd001,morrb001,,regular,12,0,TBA,TOR,y,both,y,y,y,2011
ARI201108290,COL,ARI,PHO01,20110829,0,6:40PM,night,,,false,,172,19478,dry,none,dome,78,unknown,0,rausg701,,,gormb901,belld901,randt901,vanol901,,,hudsd001,whita001,putzj001,regular,1,5,ARI,COL,y,both,y,y,y,2011
BAL201108290,NYA,BAL,BAL12,20110829,0,7:07PM,night,,,true,,152,18223,unknown,unknown,unknown,76,tocf,4,hennj701,,,carav901,diazl901,hirsj901,bellw901,,,garcf002,simoa001,rivem002,regular,3,2,NYA,BAL,y,both,y,y,y,2011
CHA201108290,MIN,CHA,CHI12,20110829,0,7:10PM,night,,,true,,124,24120,unknown,unknown,sunny,74,ltor,4,roseb701,,,reynj901,dimum901,welkt901,fleta901,,,buehm001,slowk001,sants001,regular,0,3,CHA,MIN,y,both,y,y,y,2011
CIN201108290,PHI,CIN,CIN09,20110829,0,7:11PM,night,,,false,,156,21360,unknown,unknown,sunny,78,ltor,9,camem701,,,reybd901,kulpr901,cousd901,wolfj901,,,basta001,bailh001,madsr001,regular,3,2,PHI,CIN,y,both,y,y,y,2011
CLE201108290,OAK,CLE,CLE08,20110829,0,7:06PM,night,,,true,,145,18201,unknown,unknown,sunny,73,fromcf,3,brosc701,,,drakr901,darlg901,drecb901,porta901,,,huffd001,mccab001,perec002,regular,1,2,CLE,OAK,y,both,y,y,y,2011
DET201108290,KCA,DET,DET05,20110829,0,7:05PM,night,,,true,,176,32423,unknown,unknown,cloudy,76,tolf,7,klonc701,,,hoyej901,cuzzp901,hallt901,millb901,,,hochl001,schem001,woodb004,regular,9,5,KCA,DET,y,both,y,y,y,2011
HOU201108290,PIT,HOU,HOU03,20110829,0,7:06PM,night,,,false,,182,19250,dry,none,dome,73,unknown,0,mclei701,,,muchm901,wintm901,everm901,guccc901,,,rodrw002,grilj001,melam001,regular,4,7,HOU,PIT,y,both,y,y,y,2011
LAN201108290,SDN,LAN,LOS03,20110829,0,7:11PM,night,,,false,,147,29764,unknown,unknown,sunny,76,tocf,6,hartd701,,,campa902,iassd901,mealj901,rippm901,,,kersc001,latom001,,regular,1,4,LAN,SDN,y,both,y,y,y,2011
NYN201108291,FLO,NYN,NYC20,20110829,1,4:09PM,day,,,false,,164,0,unknown,unknown,cloudy,76,torf,9,karph701,,,blasc901,estam901,johna901,culbf901,,,dickr001,sanca004,parnb001,regular,1,2,NYN,FLO,y,both,y,y,y,2011
NYN201108292,FLO,NYN,NYC20,20110829,2,7:29PM,night,,,false,,172,29335,unknown,unknown,unknown,74,fromlf,7,karph701,,,barkl901,johna901,culbf901,estam901,,,gee-d001,nolar001,,regular,1,5,NYN,FLO,y,both,y,y,y,2011
SEA201108290,ANA,SEA,SEA03,20110829,0,7:10PM,night,,,true,,160,16990,unknown,unknown,cloudy,69,fromlf,2,radoe701,,,davib902,wendh902,knigb901,laynj901,,,wilht001,takah001,leagb001,regular,3,5,SEA,ANA,y,both,y,y,y,2011
SFN201108290,CHN,SFN,SFO03,20110829,0,7:16PM,night,,,false,,144,41063,unknown,unknown,sunny,62,tocf,12,bushd701,,,danlk901,nauep901,eddid901,demud901,,,wellr001,linct001,,regular,7,0,CHN,SFN,y,both,y,y,y,2011
TOR201108290,TBA,TOR,TOR02,20110829,0,7:08PM,night,,,true,,182,19725,unknown,unknown,unknown,70,rtol,7,hobbd701,,,fostm901,welkb901,tscht901,nelsj901,,,romer002,daviw001,,regular,3,7,TOR,TBA,y,both,y,y,y,2011
ARI201108300,COL,ARI,PHO01,20110830,0,6:41PM,night,,,false,,179,20231,dry,none,dome,79,unknown,0,rausg701,,,belld901,randt901,vanol901,gormb901,,,milew001,cooka002,,regular,4,9,ARI,COL,y,both,y,y,y,2011
ATL201108300,WAS,ATL,ATL02,20110830,0,7:11PM,night,,,false,,164,16674,unknown,unknown,cloudy,86,rtol,7,wilkj701,,,kellj901,coope901,carlm901,timmt901,,,hernl003,jurrj001,,regular,9,2,WAS,ATL,y,both,y,y,y,2011
BAL201108300,TOR,BAL,BAL12,20110830,0,7:06PM,night,,,true,,198,10756,unknown,unknown,sunny,78,tolf,5,jacom701,,,schrp901,fairc901,westj901,holbs901,,,eyrew001,tallb001,,regular,5,6,BAL,TOR,y,both,y,y,y,2011
BOS201108300,NYA,BOS,BOS07,20110830,0,7:11PM,night,,,true,,239,37773,unknown,unknown,cloudy,72,ltor,8,petrm701,,,rapue901,onorb901,marqa901,wegnm901,,,sabac001,lackj001,rivem002,regular,5,2,NYA,BOS,y,both,y,y,y,2011
CHA201108300,MIN,CHA,CHI12,20110830,0,7:10PM,night,,,true,,177,21632,unknown,unknown,overcast,75,fromcf,10,roseb701,,,dimum901,welkt901,fleta901,reynj901,,,ohmaw001,swara001,sants001,regular,6,8,CHA,MIN,y,both,y,y,y,2011
CIN201108300,PHI,CIN,CIN09,20110830,0,7:10PM,night,,,false,,170,19317,unknown,unknown,cloudy,80,fromlf,5,rothr701,,,kulpr901,cousd901,wolfj901,reybd901,,,hallr001,arrob001,,regular,9,0,PHI,CIN,y,both,y,y,y,2011
CLE201108300,OAK,CLE,CLE08,20110830,0,7:07PM,night,,,true,,170,20372,unknown,unknown,overcast,74,fromcf,7,maveb701,,,darlg901,drecb901,porta901,drakr901,,,gomej002,cahit001,,regular,2,6,CLE,OAK,y,both,y,y,y,2011
DET201108300,KCA,DET,DET05,20110830,0,7:05PM,night,,,true,,173,34866,unknown,unknown,unknown,76,fromrf,9,klonc701,,,cuzzp901,hallt901,millb901,hoyej901,,,benoj001,crowa001,,regular,1,2,DET,KCA,y,both,y,y,y,2011
HOU201108300,PIT,HOU,HOU03,20110830,0,7:05PM,night,,,false,,171,21750,dry,none,dome,73,unknown,0,mclei701,,,wintm901,everm901,guccc901,muchm901,,,sosah001,mortc002,,regular,2,8,HOU,PIT,y,both,y,y,y,2011
LAN201108300,SDN,LAN,LOS03,20110830,0,7:10PM,night,,,false,,188,36589,unknown,unknown,sunny,71,ltor,6,hartd701,,,buckc901,iassd901,mealj901,campa902,,,kuroh001,staut001,guerj002,regular,5,8,LAN,SDN,y,both,y,y,y,2011
MIL201108300,SLN,MIL,MIL06,20110830,0,7:10PM,night,,,false,,192,42384,dry,none,dome,76,unknown,0,odrit701,,,welkb901,tscht901,nelsj901,fostm901,,,jacke001,marcs001,salaf001,regular,2,1,SLN,MIL,y,both,y,y,y,2011
NYN201108300,FLO,NYN,NYC20,20110830,0,7:10PM,night,,,false,,189,30806,unknown,unknown,sunny,74,tolf,8,karph701,,,johna901,culbf901,blasc901,barkl901,,,vazqj001,pelfm001,,regular,6,0,FLO,NYN,y,both,y,y,y,2011
SEA201108300,ANA,SEA,SEA03,20110830,0,7:10PM,night,,,true,,174,15536,unknown,unknown,cloudy,66,tocf,2,peted701,,,wendh902,knigb901,laynj901,davib902,,,willj003,vasqa001,,regular,13,6,ANA,SEA,y,both,y,y,y,2011
SFN201108300,CHN,SFN,SFO03,20110830,0,7:15PM,night,,,false,,184,41165,unknown,unknown,cloudy,59,tocf,12,bushd701,,,nauep901,eddid901,demud901,danlk901,,,garzm001,voger001,marmc001,regular,5,2,CHN,SFN,y,both,y,y,y,2011
TEX201108300,TBA,TEX,ARL02,20110830,0,7:09PM,night,,,true,,174,23069,unknown,unknown,sunny,102,rtol,3,ruddw701,,,diazl901,hirsj901,bellw901,carav901,,,felds001,hellj001,felin001,regular,0,2,TEX,TBA,y,both,y,y,y,2011
ARI201108310,COL,ARI,PHO01,20110831,0,6:40PM,night,,,false,,153,23062,dry,none,dome,79,unknown,0,rausg701,,,randt901,vanol901,gormb901,belld901,,,collj001,rogee002,putzj001,regular,2,4,ARI,COL,y,both,y,y,y,2011
ATL201108310,WAS,ATL,ATL02,20110831,0,7:10PM,night,,,false,,132,20687,unknown,unknown,cloudy,88,rtol,8,wilkj701,,,coope901,carlm901,timmt901,kellj901,,,lowed001,lannj001,kimbc001,regular,1,3,ATL,WAS,y,both,y,y,y,2011
BAL201108310,TOR,BAL,BAL12,20110831,0,7:07PM,night,,,true,,146,14211,unknown,unknown,cloudy,79,ltor,6,hennj701,,,fairc901,westj901,holbs901,schrp901,,,alvah001,reyej003,,regular,13,0,TOR,BAL,y,both,y,y,y,2011
BOS201108310,NYA,BOS,BOS07,20110831,0,7:11PM,night,,,true,,196,38021,unknown,unknown,cloudy,70,fromrf,8,shalm701,,,onorb901,marqa901,wegnm901,rapue901,,,beckj002,hughp001,,regular,5,9,BOS,NYA,y,both,y,y,y,2011
CHA201108310,MIN,CHA,CHI12,20110831,0,1:10PM,day,,,true,,162,20346,unknown,unknown,sunny,87,rtol,12,frisd701,,,welkt901,fleta901,reynj901,dimum901,,,diams001,peavj001,nathj001,regular,7,6,MIN,CHA,y,both,y,y,y,2011
CIN201108310,PHI,CIN,CIN09,20110831,0,7:10PM,night,,,false,,173,18567,unknown,unknown,cloudy,88,ltor,7,camem701,,,cousd901,wolfj901,reybd901,kulpr901,,,lee-c003,willd003,madsr001,regular,3,0,PHI,CIN,y,both,y,y,y,2011
CLE201108310,OAK,CLE,CLE08,20110831,0,7:05PM,night,,,true,,302,15202,unknown,unknown,sunny,78,tocf,8,brosc701,,,drecb901,porta901,drakr901,darlg901,,,herrf001,outmj001,,regular,3,4,CLE,OAK,y,both,y,y,y,2011
DET201108310,KCA,DET,DET05,20110831,0,1:06PM,day,,,true,,147,33572,unknown,unknown,unknown,75,fromcf,4,klonc701,,,hallt901,millb901,hoyej901,cuzzp901,,,schld001,woodb004,valvj001,regular,4,5,DET,KCA,y,both,y,y,y,2011
HOU201108310,PIT,HOU,HOU03,20110831,0,7:05PM,night,,,false,,148,22918,dry,none,dome,73,unknown,0,wilkt701,,,everm901,guccc901,muchm901,wintm901,,,happj001,mcdoj004,melam001,regular,0,2,HOU,PIT,y,both,y,y,y,2011
LAN201108310,SDN,LAN,LOS03,20110831,0,12:11PM,day,,,false,,188,27767,unknown,unknown,sunny,75,tocf,4,munse701,,,iassd901,mealj901,campa902,buckc901,,,lillt001,leblw001,guerj002,regular,2,4,LAN,SDN,y,both,y,y,y,2011
MIL201108310,SLN,MIL,MIL06,20110831,0,7:10PM,night,,,false,,154,38073,unknown,unknown,cloudy,81,fromcf,4,odrit701,,,tscht901,nelsj901,fostm901,welkb901,,,westj001,wolfr001,,regular,8,3,SLN,MIL,y,both,y,y,y,2011
NYN201108310,FLO,NYN,NYC20,20110831,0,7:11PM,night,,,false,,168,27905,unknown,unknown,unknown,76,tolf,10,karph701,,,culbf901,estam901,blasc901,barkl901,,,acosm001,volsc001,parnb001,regular,2,3,NYN,FLO,y,both,y,y,y,2011
SEA201108310,ANA,SEA,SEA03,20110831,0,7:10PM,night,,,true,,135,18520,unknown,unknown,unknown,68,torf,2,radoe701,,,knigb901,laynj901,davib902,wendh902,,,hernf002,hared001,,regular,1,2,SEA,ANA,y,both,y,y,y,2011
SFN201108310,CHN,SFN,SFO03,20110831,0,12:46PM,day,,,false,,149,41099,unknown,unknown,sunny,65,torf,8,bushd701,,,eddid901,demud901,danlk901,nauep901,,,bumgm001,loper001,,regular,0,4,SFN,CHN,y,both,y,y,y,2011
TEX201108310,TBA,TEX,ARL02,20110831,0,7:06PM,night,,,true,,159,28034,unknown,unknown,sunny,102,rtol,3,wells701,,,hirsj901,bellw901,carav901,diazl901,,,shiej002,ogana001,,regular,4,1,TBA,TEX,y,both,y,y,y,2011
ATL201109010,WAS,ATL,ATL02,20110901,0,7:11PM,night,,,false,,168,18794,unknown,unknown,cloudy,91,rtol,3,wilkj701,,,carlm901,timmt901,kellj901,coope901,,,hudst001,wangc001,kimbc001,regular,2,5,ATL,WAS,y,both,y,y,y,2011
BAL201109010,TOR,BAL,BAL12,20110901,0,12:38PM,day,,,true,,181,11617,unknown,unknown,cloudy,84,tolf,2,hennj701,,,westj901,holbs901,schrp901,fairc901,,,camps002,eyrew001,franf001,regular,8,6,TOR,BAL,y,both,y,y,y,2011
BOS201109010,NYA,BOS,BOS07,20110901,0,7:11PM,night,,,true,,261,38074,unknown,unknown,unknown,66,fromcf,11,shalm701,,,marqa901,wegnm901,rapue901,onorb901,,,wadec001,aceva001,rivem002,regular,4,2,NYA,BOS,y,both,y,y,y,2011
CIN201109010,PHI,CIN,CIN09,20110901,0,12:35PM,day,,,false,,183,21438,unknown,unknown,cloudy,89,fromrf,7,rothr701,,,wolfj901,reybd901,kulpr901,cousd901,,,worlv001,leakm001,madsr001,regular,6,4,PHI,CIN,y,both,y,y,y,2011
CLE201109010,OAK,CLE,CLE08,20110901,0,12:06PM,day,,,true,,186,14192,unknown,unknown,cloudy,79,tocf,10,murrc701,,,porta901,drakr901,darlg901,drecb901,,,gonzg003,carmf001,,regular,7,0,OAK,CLE,y,both,y,y,y,2011
DET201109010,KCA,DET,DET05,20110901,0,1:06PM,day,,,true,,197,39084,unknown,unknown,overcast,82,tocf,5,klonc701,,,millb901,hoyej901,cuzzp901,hallt901,,,crowa001,cokep001,sorij001,regular,11,8,KCA,DET,y,both,y,y,y,2011
MIL201109010,SLN,MIL,MIL06,20110901,0,3:10PM,day,,,false,,177,34080,unknown,unknown,sunny,85,fromlf,11,odrit701,,,nelsj901,fostm901,welkb901,tscht901,,,doteo001,gally001,,regular,8,4,SLN,MIL,y,both,y,y,y,2011
NYN201109010,FLO,NYN,NYC20,20110901,0,7:11PM,night,,,false,,181,27562,unknown,unknown,cloudy,73,tolf,9,freed701,,,estam901,blasc901,barkl901,johna901,,,batim001,hensc002,parnb001,regular,5,7,NYN,FLO,y,both,y,y,y,2011
PIT201109010,LAN,PIT,PIT08,20110901,0,4:05PM,day,,,false,,180,12224,unknown,unknown,unknown,82,fromrf,7,hertb701,,,fleta901,reynj901,dimum901,welkt901,,,eveld001,lincb001,jansk001,regular,6,4,LAN,PIT,y,both,y,y,y,2011
SEA201109010,ANA,SEA,SEA03,20110901,0,7:10PM,night,,,true,,162,19453,unknown,unknown,sunny,65,ltor,5,padud701,,,laynj901,davib902,wendh902,knigb901,,,sante001,furbc001,waldj001,regular,4,3,ANA,SEA,y,both,y,y,y,2011
TEX201109010,TBA,TEX,ARL02,20110901,0,7:07PM,night,,,true,,183,26220,unknown,unknown,sunny,98,fromlf,10,schid701,,,bellw901,carav901,diazl901,hirsj901,,,wilsc004,niemj001,,regular,2,7,TEX,TBA,y,both,y,y,y,2011
ANA201109020,MIN,ANA,ANA01,20110902,0,7:08PM,night,,,true,,203,37198,unknown,unknown,sunny,74,tocf,3,seebt701,,,guccc901,muchm901,wintm901,everm901,,,pavac001,chatt001,,regular,13,5,MIN,ANA,y,both,y,y,y,2011
ATL201109020,LAN,ATL,ATL02,20110902,0,7:35PM,night,,,false,,215,32563,unknown,unknown,cloudy,92,rtol,4,stamm701,,,vanol901,gormb901,randt901,belld901,,,kuo-h001,vizca001,guerj002,regular,8,6,LAN,ATL,y,both,y,y,y,2011
BOS201109020,TEX,BOS,BOS07,20110902,0,7:11PM,night,,,true,,168,38083,unknown,unknown,cloudy,66,rtol,8,scogc701,,,drakr901,darlg901,drecb901,emmep901,,,holld003,milla002,,regular,10,0,TEX,BOS,y,both,y,y,y,2011
CHN201109020,PIT,CHN,CHI11,20110902,0,1:23PM,day,,,false,,204,35153,unknown,unknown,cloudy,93,ltor,7,frisd701,,,reybd901,kulpr901,cousd901,wolfj901,,,burrb001,dempr002,hanrj001,regular,3,1,PIT,CHN,y,both,y,y,y,2011
DET201109020,CHA,DET,DET05,20110902,0,7:07PM,night,,,true,,159,42352,unknown,unknown,sunny,95,tocf,8,kleir701,,,timmt901,kellj901,coope901,carlm901,,,verlj001,dankj001,,regular,1,8,DET,CHA,y,both,y,y,y,2011
FLO201109020,PHI,FLO,MIA01,20110902,0,7:10PM,night,,,false,,194,21659,unknown,unknown,cloudy,83,fromcf,6,jernr701,,,holbs901,schrp901,fairc901,westj901,,,oswar001,handb001,madsr001,regular,5,3,PHI,FLO,y,both,y,y,y,2011
HOU201109020,MIL,HOU,HOU03,20110902,0,7:06PM,night,,,false,,211,20045,dry,none,dome,73,unknown,0,wilkt701,,,demud901,danlk901,nauep901,eddid901,,,greiz001,rodra002,,regular,8,2,MIL,HOU,y,both,y,y,y,2011
KCA201109020,CLE,KCA,KAN06,20110902,0,7:10PM,night,,,true,,146,27251,unknown,unknown,sunny,91,rtol,6,schus701,,,reynj901,dimum901,welkt901,fleta901,,,mastj001,chenb001,perec002,regular,5,4,CLE,KCA,y,both,y,y,y,2011
NYA201109020,TOR,NYA,NYC21,20110902,0,7:09PM,night,,,true,,169,47240,unknown,unknown,cloudy,71,rtol,7,karph701,,,hoyej901,cuzzp901,hallt901,millb901,,,novai001,morrb001,rivem002,regular,2,3,NYA,TOR,y,both,y,y,y,2011
OAK201109020,SEA,OAK,OAK01,20110902,0,7:08PM,night,,,true,,173,14972,unknown,unknown,sunny,69,fromlf,12,dybdc701,,,fostm901,welkb901,tscht901,nelsj901,,,moscg001,vargj001,,regular,2,9,OAK,SEA,y,both,y,y,y,2011
SDN201109020,COL,SDN,SAN02,20110902,0,7:05PM,night,,,false,,174,22070,unknown,unknown,sunny,66,ltor,10,zaveb701,,,carav901,diazl901,hirsj901,bellw901,,,millk004,haraa001,betar001,regular,3,0,COL,SDN,y,both,y,y,y,2011
SFN201109020,ARI,SFN,SFO03,20110902,0,7:15PM,night,,,false,,158,40948,unknown,unknown,sunny,66,rtol,9,ducam701,,,davib902,wendh902,knigb901,laynj901,,,cainm001,saunj001,,regular,2,6,SFN,ARI,y,both,y,y,y,2011
SLN201109020,CIN,SLN,STL10,20110902,0,7:15PM,night,,,false,,195,36970,unknown,unknown,sunny,98,rtol,9,muelg701,,,mealj901,campa902,buckc901,iassd901,,,arrej001,rzepm001,,regular,11,8,CIN,SLN,y,both,y,y,y,2011
TBA201109020,BAL,TBA,STP01,20110902,0,7:10PM,night,,,true,,155,11955,unknown,unknown,dome,72,rtol,0,mathb701,,,cedeg901,barkl901,johna901,culbf901,,,britz001,pricd001,gregk001,regular,3,2,BAL,TBA,y,both,y,y,y,2011
WAS201109020,NYN,WAS,WAS11,20110902,0,7:06PM,night,,,false,,161,27907,unknown,unknown,unknown,75,tocf,6,mathd701,,,wegnm901,rapue901,onorb901,marqa901,,,dickr001,detwr001,,regular,7,3,NYN,WAS,y,both,y,y,y,2011
ANA201109030,MIN,ANA,ANA01,20110903,0,6:07PM,night,,,true,,185,39102,unknown,unknown,sunny,75,tocf,6,munse701,,,muchm901,wintm901,everm901,guccc901,,,weavj003,dumap001,,regular,6,10,ANA,MIN,y,both,y,y,y,2011
ATL201109030,LAN,ATL,ATL02,20110903,0,7:10PM,night,,,false,,205,37515,unknown,unknown,cloudy,86,rtol,7,stamm701,,,gormb901,randt901,belld901,vanol901,,,macdm001,varva001,guerj002,regular,2,1,LAN,ATL,y,both,y,y,y,2011
BOS201109030,TEX,BOS,BOS07,20110903,0,4:12PM,day,,,true,,224,37806,unknown,unknown,cloudy,85,torf,11,petrm701,,,darlg901,drecb901,emmep901,drakr901,,,bedae001,lewic001,,regular,7,12,BOS,TEX,y,both,y,y,y,2011
CHN201109030,PIT,CHN,CHI11,20110903,0,12:06PM,day,,,false,,205,36628,unknown,unknown,cloudy,78,rtol,4,frisd701,,,kulpr901,cousd901,wolfj901,reybd901,,,resoc001,marmc001,hanrj001,regular,7,5,PIT,CHN,y,both,y,y,y,2011
DET201109030,CHA,DET,DET05,20110903,0,4:11PM,day,,,true,,190,40635,unknown,unknown,sunny,95,rtol,10,kleir701,,,kellj901,coope901,carlm901,timmt901,,,martl003,sants001,,regular,8,9,DET,CHA,y,both,y,y,y,2011
FLO201109030,PHI,FLO,MIA01,20110903,0,8:48PM,night,,,false,,168,25333,wet,drizzle,unknown,73,rtol,6,jernr701,,,schrp901,fairc901,westj901,holbs901,,,mujie001,basta001,,regular,4,8,FLO,PHI,y,both,y,y,y,2011
HOU201109030,MIL,HOU,HOU03,20110903,0,6:06PM,night,,,false,,193,24982,dry,none,dome,73,unknown,0,mclei701,,,danlk901,nauep901,eddid901,demud901,,,narvc001,norrb001,,regular,8,2,MIL,HOU,y,both,y,y,y,2011
KCA201109030,CLE,KCA,KAN06,20110903,0,6:30PM,night,,,true,,139,27126,wet,rain,unknown,77,ltor,5,schus701,,,dimum901,welkt901,fleta901,reynj901,,,hochl001,huffd001,,regular,1,5,KCA,CLE,y,both,y,y,y,2011
NYA201109030,TOR,NYA,NYC21,20110903,0,1:08PM,day,,,true,,176,47744,unknown,unknown,cloudy,80,tolf,11,karph701,,,cuzzp901,hallt901,millb901,hoyej901,,,logab001,romer002,robed002,regular,4,6,NYA,TOR,y,both,y,y,y,2011
OAK201109030,SEA,OAK,OAK01,20110903,0,1:07PM,day,,,true,,143,19732,unknown,unknown,sunny,64,fromrf,9,dybdc701,,,welkb901,tscht901,nelsj901,fostm901,,,mccab001,pinem001,,regular,0,3,OAK,SEA,y,both,y,y,y,2011
SDN201109030,COL,SDN,SAN02,20110903,0,5:36PM,night,,,false,,196,23974,unknown,unknown,sunny,68,torf,11,murrj701,,,diazl901,hirsj901,bellw901,carav901,,,whita001,luebc001,betar001,regular,5,4,COL,SDN,y,both,y,y,y,2011
SFN201109030,ARI,SFN,SFO03,20110903,0,6:06PM,night,,,false,,165,41951,unknown,unknown,sunny,66,torf,10,ducam701,,,wendh902,knigb901,laynj901,davib902,,,kenni001,linct001,,regular,7,2,ARI,SFN,y,both,y,y,y,2011
SLN201109030,CIN,SLN,STL10,20110903,0,3:12PM,day,,,false,,182,41839,unknown,unknown,sunny,98,tocf,6,smitm701,,,campa902,buckc901,iassd901,mealj901,,,garcj004,bailh001,mottj001,regular,4,6,SLN,CIN,y,both,y,y,y,2011
TBA201109030,BAL,TBA,STP01,20110903,0,6:10PM,night,,,true,,168,14223,unknown,unknown,dome,72,torf,0,mathb701,,,barkl901,johna901,culbf901,cedeg901,,,daviw001,simoa001,farnk001,regular,3,6,TBA,BAL,y,both,y,y,y,2011
WAS201109030,NYN,WAS,WAS11,20110903,0,7:07PM,night,,,false,,199,34821,unknown,unknown,unknown,81,tolf,9,mathd701,,,rapue901,onorb901,marqa901,wegnm901,,,burns001,parnb001,,regular,7,8,WAS,NYN,y,both,y,y,y,2011
ANA201109040,MIN,ANA,ANA01,20110904,0,12:37PM,day,,,true,,144,36638,unknown,unknown,cloudy,79,tocf,9,munse701,,,wintm901,everm901,guccc901,muchm901,,,pinej001,slowk001,waldj001,regular,1,4,ANA,MIN,y,both,y,y,y,2011
ATL201109040,LAN,ATL,ATL02,20110904,0,1:37PM,day,,,false,,195,33852,unknown,unknown,unknown,78,rtol,5,stamm701,,,randt901,porta901,vanol901,gormb901,,,kimbc001,hawkb001,,regular,3,4,ATL,LAN,y,both,y,y,y,2011
BOS201109040,TEX,BOS,BOS07,20110904,0,1:38PM,day,,,true,,208,37744,unknown,unknown,cloudy,83,torf,12,scogc701,,,drecb901,emmep901,drakr901,darlg901,,,harrm001,lackj001,,regular,11,4,TEX,BOS,y,both,y,y,y,2011
CHN201109040,PIT,CHN,CHI11,20110904,0,1:22PM,day,,,false,,208,40469,unknown,unknown,cloudy,70,ltor,11,speaa701,,,blasc901,wolfj901,reybd901,kulpr901,,,wellr001,mortc002,marss002,regular,3,6,CHN,PIT,y,both,y,y,y,2011
DET201109040,CHA,DET,DET05,20110904,0,8:09PM,night,,,true,,201,42671,unknown,unknown,unknown,72,tocf,9,marod701,,,coope901,estam901,timmt901,kellj901,,,schem001,buehm001,,regular,2,18,DET,CHA,y,both,y,y,y,2011
FLO201109040,PHI,FLO,MIA01,20110904,0,1:11PM,day,,,false,,287,21234,unknown,unknown,cloudy,89,rtol,6,jernr701,,,fairc901,westj901,holbs901,schrp901,,,hensc002,hernd003,,regular,4,5,FLO,PHI,y,both,y,y,y,2011
HOU201109040,MIL,HOU,HOU03,20110904,0,1:08PM,day,,,false,,168,21976,dry,none,dome,73,unknown,0,porzg701,,,nauep901,eddid901,demud901,danlk901,,,marcs001,rodrw002,,regular,4,0,MIL,HOU,y,both,y,y,y,2011
KCA201109040,CLE,KCA,KAN06,20110904,0,1:09PM,day,,,true,,210,34015,unknown,unknown,sunny,72,ltor,17,schus701,,,welkt901,fleta901,reynj901,dimum901,,,gomej002,franj003,perec002,regular,9,6,CLE,KCA,y,both,y,y,y,2011
NYA201109040,TOR,NYA,NYC21,20110904,0,1:09PM,day,,,true,,172,47464,unknown,unknown,cloudy,84,tocf,9,freed701,,,hallt901,millb901,hoyej901,cuzzp901,,,sabac001,cecib001,,regular,3,9,NYA,TOR,y,both,y,y,y,2011
